.id,rank,model,ΔAICc,ΔRMSPE (μm),DOF[area],ΔRMSPE (cm),ΔRMSPE (m)
149.452,2,OU anisotropic error,3.151515151515241,NA,5.142790086325452e-32,NA,20.486264967359396
149.452,3,OUf anisotropic error,3.151515151515241,NA,4.668427792007743e-32,NA,20.486264967359396
149.452,4,OUF anisotropic error,6.618181818181824,NA,4.5782682501685475e-32,NA,20.486264967359396
149.452,5,IID isotropic error,966500177752707e4,NA,14972782507006.176,NA,0
149.452,6,OU isotropic error,966500177752707e4,NA,14972782507006.176,NA,0
149.452,7,OUf isotropic error,966500177752707e4,NA,14972782507006.176,NA,0
149.452,8,OUF isotropic error,966500177752707e4,NA,14972782507006.176,NA,0
149.513,1,IID isotropic error,0,NA,13.999999942771739,NA,41.4329184215472
149.513,2,OUf isotropic error,2.552962215881905,NA,12.073186909293826,NA,44.2203193226332
149.513,3,OU isotropic error,3.1033214541706116,NA,11.370041572487024,NA,45.44934816246983
149.513,4,OUF isotropic error,6.6256892416035384,NA,12.075433725431026,NA,44.216646853769106
149.513,5,OUF anisotropic error,16.710181737038,NA,1.4216685807575078,NA,33.62968657553418
149.513,6,OUΩ isotropic error,42.693877456157054,NA,1.7789831848231827,NA,0
149.535,1,OU isotropic error,0,NA,46.07100573630802,NA,20.93740949696523
149.535,2,OUF isotropic error,2.755822217134323,NA,46.071006866690986,NA,20.942824465315212
149.535,3,OUf isotropic error,8.12373021442454,NA,8.333636718966028e-9,NA,16.546219689655544
149.535,4,IID isotropic error,30.18903090699439,NA,12540.815724187123,NA,7.056590586268513
149.535,5,OUF anisotropic error,74.09098288380017,NA,0,NA,0
149.594,1,IID anisotropic error,0,NA,2.0530359361128726e-12,NA,108.63498185989
149.594,2,IID isotropic error,2.5587964700406474,NA,34.999999853023134,NA,122.40967681629208
149.594,3,OU anisotropic error,2.784946236554106,NA,5.391763096449302e-17,NA,113.40288684919328
149.594,4,OUf anisotropic error,2.784946236554106,NA,1.2202935496561948e-18,NA,91.25082584558963
149.594,5,OUF anisotropic error,5.761957730806898,NA,21.97867293017176,NA,108.66478773611395
149.594,6,OU isotropic error,12.830330177632163,NA,3.2263724827645834,NA,113.14590172595045
149.594,7,OUf isotropic error,17.486381637117802,NA,1.412475147178247,NA,108.26669206573793
149.594,8,OUF isotropic error,627.2362537342257,NA,0.8820623928524978,NA,0
149.613,1,IID isotropic error,0,NA,25.99999989264091,NA,77.18994928321987
149.613,2,OUf anisotropic error,1.5228536187926238,NA,2.4586066195681082e-20,NA,49.90989897269161
149.613,3,OUΩ anisotropic error,4.9895202854594345,NA,1.277716949294373e-13,NA,58.10767497027976
149.613,4,OUF anisotropic error,4.989520285460912,NA,1.0870616276075835e-16,NA,33.97885292222708
149.613,5,OUf isotropic error,30.228569296243563,NA,1.5026683710167499,NA,48.78027309492769
149.613,6,OUΩ isotropic error,33.1060396519747,NA,1.5026683417144737,NA,48.78027309492769
149.613,7,IID anisotropic error,50.95094654371405,NA,0,NA,35.899083070810946
149.613,8,OU anisotropic error,54.10245911911875,NA,0,NA,35.89908475771571
149.613,9,OU isotropic error,58.207927108557556,NA,1.0450738602768646,NA,32.031013231885126
149.613,10,OUF isotropic error,180.02784617535076,NA,0.8479911026576389,NA,0
149.633,1,IID isotropic error,0,NA,0,NA,16.28902145690938
149.633,2,OU isotropic error,2.6100000000001273,NA,1.0932036655871342,NA,16.289021456909467
149.633,3,OUf isotropic error,2.6100000000001273,NA,1.0959339890425905,NA,16.28902145690938
149.633,4,OUF isotropic error,5.446956521739253,NA,1.0959338351210832,NA,16.289021456909467
149.633,5,OUf anisotropic error,46.259114923522134,NA,0,NA,0
149.673,1,OUf anisotropic error,0,NA,2.2194686470799542e-17,NA,34.98683274612705
149.673,2,OU anisotropic error,2.2737367544323206e-13,NA,6.05505306652111e-8,NA,34.95807962822154
149.673,3,IID isotropic error,105.00186716255166,NA,32070.68548597967,NA,32.060069040664814
149.673,4,OUf isotropic error,108.55290613375007,NA,0.8854211628053267,NA,31.813339667741772
149.673,5,OUΩ isotropic error,111.3898626554892,NA,0.8049211247056376,NA,31.813339667741772
149.673,6,IID anisotropic error,177.17762059838833,NA,1.5015673807424762e-40,NA,22.450549623838427
149.673,7,OUF anisotropic error,183.66206615035526,NA,0,NA,22.450553695793715
149.673,8,OUΩ anisotropic error,183.68193394625018,NA,0,NA,22.44750081115022
149.673,9,OUF isotropic error,342.57868117694954,NA,0.8500211873190261,NA,1.0788123580061182
149.673,10,OU isotropic error,355.39678498104524,NA,0.8504384312516818,NA,0
150.032,1,OUf anisotropic error,0,NA,0.5649695843911272,NA,9.095618284869943
150.032,2,OU anisotropic error,0.53749477672784,NA,0.6220363312655091,NA,10.41375074177796
150.032,3,OUΩ anisotropic error,2.7293392620714485,NA,0.14814635859137454,NA,0
150.032,4,OUF anisotropic error,3.75817513162292,NA,0.56499895395455,NA,9.096566061596661
150.032,5,IID anisotropic error,7.138330722607066,NA,0,NA,6.209270942477076
150.032,6,OUf isotropic error,20.90436974382078,NA,20.93801023643841,NA,22.692078631966638
150.032,7,OU isotropic error,21.685326859740144,NA,21.623809678679947,NA,21.973063153776025
150.032,8,IID isotropic error,22.36046740044003,NA,22.99999990450933,NA,22.869846365834803
150.032,9,OUF isotropic error,23.972234859483592,NA,20.05171295509562,NA,24.958732624591732
150.032,10,OUΩ isotropic error,28.124878428008856,NA,0.030407939175331914,NA,22.869846365834803
150.052,1,IID anisotropic error,0,NA,8.138895916850157e-8,NA,19.360007861727397
150.052,2,OUf anisotropic error,3.551470588235304,NA,9.01351783209615e-8,NA,19.84401623438643
150.052,3,OU anisotropic error,3.5514705894357235,NA,2.957255705815266e-16,NA,11.150233899726835
150.052,4,IID isotropic error,34.86711946296009,NA,0,NA,18.54945725549483
150.052,5,OU isotropic error,37.6916808664688,NA,1.088085182535306,NA,18.54945725549483
150.052,6,OUΩ isotropic error,40.848543611566924,NA,1.088063522136633,NA,18.54945725549483
150.052,7,OUΩ anisotropic error,68.10843495992151,NA,0,NA,12.414265488221545
150.052,8,OUf isotropic error,111.49528263001491,NA,0.8297276749863567,NA,0
150.072,1,IID anisotropic error,0,NA,1.9635454153545565e-11,NA,8.74869900892456
150.072,2,OU anisotropic error,2.8137931034445955,NA,4.612446429487354e-9,NA,40.826592080026245
150.072,3,OUF anisotropic error,48.18027268753167,NA,0,NA,66.83654048534329
150.072,4,OUf anisotropic error,59.659675467702186,NA,0,NA,10.105360144108104
150.072,5,OU isotropic error,60.34637320560353,NA,1.8302468033845552e-10,NA,10.730852627822259
150.072,6,IID isotropic error,66.17569513714773,NA,0,NA,7.6637682382002765
150.072,7,OUf isotropic error,69.39639137682013,NA,57.466258253002,NA,40.83328751171324
150.072,8,OUF isotropic error,106.21741771860161,NA,1.0922797117432188,NA,0
150.091,1,IID isotropic error,0,NA,33.99999985793797,NA,61.52203078614647
150.091,2,OUf isotropic error,0.7186306639658824,NA,32.836443605863835,NA,61.81173378554172
150.091,3,OU isotropic error,0.7904933770898879,NA,32.974519738336376,NA,61.775921321940785
150.091,4,OUF isotropic error,3.350888728619452,NA,32.01440385247584,NA,61.81172404907434
150.091,5,OUF anisotropic error,86.12980585568539,NA,0,NA,0
150.111,1,IID anisotropic error,0,NA,7.66571077443667e-8,NA,9.27616985084768
150.111,2,OU anisotropic error,2.6113360323886354,NA,2.4093755094133126e-7,NA,25.218869640812116
150.111,3,OUf anisotropic error,2.6113360323886354,NA,1.7632809174720077e-7,NA,14.931255633190446
150.111,4,OUΩ anisotropic error,5.363825363825299,NA,7.312594539059047e-19,NA,19.817045526152057
150.111,5,IID isotropic error,5.563768128080255,NA,42.99999982034981,NA,53.33100764196736
150.111,6,OU isotropic error,72.33444127981966,NA,1.3161949273629654,NA,13.918395123971862
150.111,7,OUΩ isotropic error,74.81521051058894,NA,1.3161948126822909,NA,13.918395123971862
150.111,8,OUf isotropic error,115.96131530022308,NA,1.0615727187460515,NA,0
150.154,1,OUf isotropic error,0,NA,0.007781809589324425,2785.5064254999047,NA
150.154,2,OU isotropic error,5.801699330731935e-5,NA,0.0077797734899204656,2785.4784114232016,NA
150.154,3,OUF isotropic error,3.3250577352310984,NA,0.007779571067595521,2785.4785446975256,NA
150.154,4,IID isotropic error,52.108159892042806,NA,10058.604547455247,76.53109604353503,NA
150.154,5,OUF anisotropic error,114.13953162981647,NA,0,0,NA
150.173,1,IID isotropic error,0,NA,33.99999985643511,4999.939418949674,NA
150.173,2,IID anisotropic error,0.03494686493354493,NA,1.996209402488624e-16,77.42536651444141,NA
150.173,3,OU anisotropic error,2.848739968380073,NA,5.055032625597464e-19,1786.940568105166,NA
150.173,4,OUf anisotropic error,2.848739968380073,NA,1.818921317766394e-7,2198.4794683558875,NA
150.173,5,OUF anisotropic error,5.863518293503489,NA,7.9454220296551865,1027.0771839878023,NA
150.173,6,OU isotropic error,27.584613283352837,NA,2.028958287144768,1687.347743663645,NA
150.173,7,OUf isotropic error,35.58904478810484,NA,1.6604141827569685,901.1533115286738,NA
150.173,8,OUF isotropic error,48.734041707071015,NA,0.1619675691350236,0,NA
150.191,1,OU anisotropic error,0,NA,6.513746207500774e-9,NA,33.3152193322315
150.191,2,OUf anisotropic error,0,NA,1.0143868468699708e-8,NA,33.58216447203231
150.191,3,OUΩ anisotropic error,2.7747747747750964,NA,1.4924771951162403e-16,NA,79.44801321347182
150.191,4,IID isotropic error,248.49486064962275,NA,128102.72714635309,NA,31.10027901967117
150.191,5,IID anisotropic error,248.9963854243813,NA,1.7678448924388277e-38,NA,33.930892970557586
150.191,6,OU isotropic error,251.8271240102265,NA,0.9040106000401871,NA,30.99102584518952
150.191,7,OUΩ isotropic error,254.32105113573266,NA,0.9040076634990922,NA,30.99102584518952
150.191,8,OUf isotropic error,870.3638273622223,NA,0.9010156651434303,NA,0
150.232,1,OUf anisotropic error,0,NA,2.834579953900286,NA,12.794688017168681
150.232,2,OU anisotropic error,0.610778016894642,NA,2.972148618561277,NA,14.415180203176988
150.232,3,OUF anisotropic error,3.0147752690297693,NA,2.834552136626155,NA,12.794444304391448
150.232,4,IID anisotropic error,19.715060649523934,NA,0,NA,0
150.232,5,OUΩ anisotropic error,20.61895125774572,NA,0,NA,129.06186892901025
150.232,6,OUΩ isotropic error,21.800877443671425,NA,29.553063704158156,NA,16.979921902641024
150.232,7,OUf isotropic error,24.29769034517392,NA,29.376287574856523,NA,21.637615604737107
150.232,8,OU isotropic error,25.289989829948126,NA,30.877122137864376,NA,20.612401403348343
150.232,9,IID isotropic error,25.84316364122583,NA,33.99999985766214,NA,19.360968931469955
150.232,10,OUF isotropic error,26.97695314337784,NA,27.802671176146045,NA,23.20627017709876
150.273,1,IID anisotropic error,0,NA,0.3132058094486784,NA,74.4353785768348
150.273,2,OUf anisotropic error,16.417148828548193,NA,0,NA,24286.38696193679
150.273,3,OU isotropic error,87.94124783037432,NA,0.42868593367222985,NA,44.72224681355004
150.273,4,OUΩ isotropic error,92.46452867310563,NA,0.4293918361481907,NA,42.74993342345872
150.273,5,IID isotropic error,92.74649407434151,NA,27896.241988079797,NA,41.78176431388124
150.273,6,OUF anisotropic error,101.50463876071422,NA,0,NA,53.19716413847229
150.273,7,OUf isotropic error,104.58438847757816,NA,0.39837164883551557,NA,41.3618720243091
150.273,8,OUF isotropic error,107.23957372296377,NA,0.3880699807472012,NA,41.36187499546949
150.273,9,OU anisotropic error,497.33309896988123,NA,0,NA,18.735274092018052
150.273,10,OUΩ anisotropic error,6353295278573703,NA,0,NA,0
150.314,1,OUf anisotropic error,0,NA,1.0348322120927167,NA,36.21887394405696
150.314,2,OU anisotropic error,0.72036627874445,NA,1.2426764257197376,NA,31.157788763721108
150.314,3,OUF anisotropic error,2.731413042106169,NA,1.0348539621074118,NA,36.21792461073954
150.314,4,OUΩ anisotropic error,23.018469148443273,NA,0,NA,6583.62447953703
150.314,5,OUΩ isotropic error,44.34955123408349,NA,1.4180806110413265e-12,NA,48.164874544574126
150.314,6,OU isotropic error,182.94480242786244,NA,0.33330865374414215,NA,21.777059376612733
150.314,7,OUF isotropic error,186.74277961623352,NA,0.3338762362710006,NA,21.612440977832158
150.314,8,OUf isotropic error,188.66047612325974,NA,0.3778081128665104,NA,17.75894199045012
150.314,9,IID isotropic error,309.46565816414636,NA,175776.9498190574,NA,6.820203415837625
150.314,10,IID anisotropic error,501.6763466014713,NA,0,NA,0
150.332,1,IID anisotropic error,0,NA,3.2505105789223637e-16,NA,37.2911754612074
150.332,2,OU anisotropic error,1.707322526501457,NA,0.11576402829299036,NA,22.936499065779614
150.332,3,OUF anisotropic error,4.422866112310203,NA,0.3087419023253174,NA,33.8822213578094
150.332,4,IID isotropic error,165.9882849140663,NA,69870.43793839625,NA,32.56130114018133
150.332,5,OU isotropic error,243.82845313730468,NA,0.3756719137626354,NA,17.842446108430522
150.332,6,OUF isotropic error,246.61841872496575,NA,0.37558265362813154,NA,17.79057374295614
150.332,7,OUf isotropic error,343.9543581732835,NA,0.3718580356486917,NA,4.112903660025111
150.332,8,OUf anisotropic error,471.3587275941022,NA,7.535440202905835e-23,NA,0
150.373,1,IID isotropic error,0,NA,14.000113478426593,NA,0
150.373,2,OU isotropic error,3.3224469957233964,NA,12.994811155458562,NA,1.5271955696002948
150.373,3,OUf isotropic error,3.567767108950875,NA,13.321620473795784,NA,1.0015611895187106
150.373,4,OUF isotropic error,7.640465037059812,NA,14.636368890100089,NA,1.0016114703345522
150.373,5,OUF anisotropic error,17.22859354599217,NA,11.010527479850142,NA,5.669549222050918
150.392,1,IID anisotropic error,0,NA,9.370845059174036e-15,NA,149.9015333896619
150.392,2,OU anisotropic error,2.9538461538425054,NA,3.137041341113355e-18,NA,151.02978881362935
150.392,3,OUf anisotropic error,2.9538461538425054,NA,1.3338628570256149e-18,NA,151.02978849148556
150.392,4,IID isotropic error,4.661006866304319,NA,29.999999875575412,NA,153.061906981756
150.392,5,OUF anisotropic error,6.153846153842551,NA,4.1539977419247876e-19,NA,151.73051196990292
150.392,6,OU isotropic error,8.022953443358915,NA,17.02676342762885,NA,151.6874173059248
150.392,7,OUf isotropic error,8.022953443358915,NA,17.026763424170976,NA,151.6874173059248
150.392,8,OUF isotropic error,951.9744094885777,NA,0.8714841995024096,NA,0
