,BadPoint,Var_X,Var_Y,Cov_XY,AngleDiff,Date,Time,Frequency,coords.x1,coords.x2,datetime
456,0,55.21800262,40.35006606,36.61934721,0.760156873,2019-06-17,53000,150.032,-53.98611724,48.34859396,2019-06-17 5:30
457,0,292.4904368,342.1735487,275.1252518,1.769281239,2019-06-18,54300,150.032,-53.98603843,48.34829856,2019-06-18 5:43
458,1,0,0,0,0,2019-06-19,72500,150.032,-53.97804247,48.3475285,2019-06-19 7:25
459,0,0.001636961,0.003700389,-0.002251499,0.037189233,2019-06-20,201100,150.032,-53.9802306,48.34967524,2019-06-20 20:11
460,1,0,0,0,0,2019-06-21,62500,150.032,-53.98536171,48.34951312,2019-06-21 6:25
461,0,38.83678118,18.21286778,22.03781862,0.410346631,2019-06-25,194800,150.032,-53.98907821,48.34947561,2019-06-25 19:48
462,0,66.63473188,100.9425347,60.06173472,1.765145325,2019-06-26,192600,150.032,-53.98490556,48.34866734,2019-06-26 19:26
463,0,9.686742553,10.43849007,9.118487502,0.354883587,2019-06-27,195500,150.032,-53.98408613,48.34837187,2019-06-27 19:55
464,0,240.7263678,119.2569896,150.0824405,1.253271757,2019-06-28,61500,150.032,-53.98648167,48.34889686,2019-06-28 6:15
465,0,12.07898901,67.2953564,1.039909967,4.281770532,2019-07-13,184700,150.032,-53.9815265,48.34905172,2019-07-13 18:47
466,0,0.612708963,0.40944677,0.447408164,0.096007782,2019-07-22,185800,150.032,-53.98397071,48.34882927,2019-07-22 18:58
467,0,542.2200163,372.6016206,324.7678429,3.377045193,2019-07-29,205200,150.032,-53.98563189,48.34899836,2019-07-29 20:52
468,0,0.606253927,0.502140032,0.447428021,0.076907924,2019-08-26,173700,150.032,-53.98705672,48.34926208,2019-08-26 17:37
469,0,1472.742224,474.6786223,742.724902,1.467956973,2019-08-27,64700,150.032,-53.9899133,48.34921273,2019-08-27 6:47
470,0,764.9001984,432.0901764,482.5762252,1.777999179,2019-08-28,114200,150.032,-53.98915219,48.34911331,2019-08-28 11:42
471,0,799.1176034,687.0802553,630.0589941,3.413609545,2019-08-29,191200,150.032,-53.9858327,48.34872696,2019-08-29 19:12
472,0,1.012741929,0.672281224,0.682859629,0.062998225,2019-08-30,110400,150.032,-53.99086941,48.34966271,2019-08-30 11:04
473,0,2155.212277,1464.077676,1556.002281,2.372445662,2019-08-31,63800,150.032,-53.98833519,48.34783031,2019-08-31 6:38
474,0,600.2510373,825.1844028,476.0478751,6.670690526,2019-09-01,83200,150.032,-53.98477666,48.3490778,2019-09-01 8:32
475,0,59.94086464,9.114349313,11.80005001,1.362538611,2019-06-11,192500,150.052,-53.98564355,48.35116846,2019-06-11 19:25
476,0,502.4664676,148.6952659,186.9460279,5.107318389,2019-06-12,74900,150.052,-53.98544024,48.35090617,2019-06-12 7:49
477,0,267.1789745,21.59087596,60.71522893,0.782701988,2019-06-13,61400,150.052,-53.98808565,48.35158249,2019-06-13 6:14
478,0,0.899415845,0.269144543,0.400094418,0.207795414,2019-06-14,184600,150.052,-53.98457334,48.35161559,2019-06-14 18:46
479,0,88.47512512,28.48916771,39.91684138,1.775461086,2019-06-16,192300,150.052,-53.9852752,48.35090838,2019-06-16 19:23
480,0,2.559512659,1.340927674,1.088598144,0.342001712,2019-06-18,62400,150.052,-53.98514898,48.35126435,2019-06-18 6:24
481,0,449.7719368,122.5285048,229.8342244,0.289148765,2019-06-19,61600,150.052,-53.99215579,48.34958094,2019-06-19 6:16
482,0,506.4315029,67.59166428,69.79289895,1.507128098,2019-06-20,114000,150.052,-53.98786619,48.35072823,2019-06-20 11:40
483,0,259.7297294,392.4809535,256.9845568,4.739305095,2019-06-21,183000,150.052,-53.98552136,48.35129642,2019-06-21 18:30
484,0,36.81771015,22.16862923,24.20044792,0.76515215,2019-06-24,203700,150.052,-53.98821006,48.35148928,2019-06-24 20:37
485,1,0,0,0,0,2019-06-25,61200,150.052,-53.98588696,48.35171852,2019-06-25 6:12
486,0,0.021727276,0.005612992,0.004254217,0.016268871,2019-06-26,190700,150.052,-53.98671675,48.35059179,2019-06-26 19:07
487,0,0.231452039,0.305728256,0.177623917,0.082894046,2019-06-27,193000,150.052,-53.98661428,48.34999873,2019-06-27 19:30
488,0,325.6257562,150.6048772,163.3615036,2.461211953,2019-06-28,53600,150.052,-53.98708051,48.35092038,2019-06-28 5:36
489,0,21.24703343,13.1792559,13.59318838,0.341607978,2019-07-09,172400,150.052,-53.98717647,48.3484638,2019-07-09 17:24
490,0,4.611740575,2.362944507,1.965223292,0.442228425,2019-07-13,184400,150.052,-53.98645452,48.35072384,2019-07-13 18:44
491,0,3.444636288,0.939838386,1.528976169,0.158994052,2019-07-22,184900,150.052,-53.98682519,48.35055299,2019-07-22 18:49
492,0,9.728427938,2.618603099,3.900428784,0.302144323,2019-07-29,204300,150.052,-53.98708913,48.35036272,2019-07-29 20:43
493,0,695.6364065,93.61149161,120.7152781,3.17173262,2019-08-26,184500,150.052,-53.98685785,48.35163751,2019-08-26 18:45
494,0,50.37378086,5.118164689,0.753726726,1.148152083,2019-08-27,63400,150.052,-53.98580232,48.35146583,2019-08-27 6:34
495,0,0.322812473,0.169872856,0.19154613,0.105658063,2019-08-28,115800,150.052,-53.98582423,48.351682,2019-08-28 11:58
496,0,139.3056598,28.64888108,16.81248117,2.93100332,2019-08-29,194400,150.052,-53.98579387,48.35088746,2019-08-29 19:44
497,0,28.45706088,70.71231552,24.69456573,2.989512894,2019-08-30,112800,150.052,-53.98505779,48.35147398,2019-08-30 11:28
498,1,0,0,0,0,2019-08-31,71500,150.052,-53.98671666,48.3510017,2019-08-31 7:15
499,0,28.49422827,51.52637462,25.69215451,0.808656435,2019-05-12,92000,150.072,-53.98072198,48.35335335,2019-05-12 9:20
500,0,11.8577837,13.2435931,6.769890684,0.533344459,2019-05-13,104800,150.072,-53.9795642,48.35265134,2019-05-13 10:48
501,0,174.9230014,414.4061822,160.0293715,2.155404398,2019-05-14,141300,150.072,-53.98038862,48.35347545,2019-05-14 14:13
502,0,4.225336741,7.952872845,4.198647621,0.266372194,2019-05-15,103200,150.072,-53.98005319,48.35325323,2019-05-15 10:32
503,0,21.41711755,26.91234164,16.38151916,0.680958759,2019-05-16,150400,150.072,-53.98051866,48.35314356,2019-05-16 15:04
504,0,4.044641668,6.258530936,4.340734414,0.131982917,2019-05-17,102700,150.072,-53.97794508,48.35392655,2019-05-17 10:27
505,0,78.86686408,197.2339028,56.89336273,2.241039254,2019-05-18,104300,150.072,-53.9813843,48.35242889,2019-05-18 10:43
506,0,15.37083321,100.7921931,12.87854342,1.014196457,2019-05-19,160900,150.072,-53.98228062,48.35302799,2019-05-19 16:09
507,0,67.01610129,437.2078717,102.5454087,1.163072848,2019-05-20,NA,150.072,-53.98086626,48.35467146,2019-05-20 12:00
508,0,92.48966117,173.7656535,93.91664708,1.512248299,2019-05-21,53500,150.072,-53.98151258,48.35377981,2019-05-21 5:35
509,1,0,0,0,0,2019-05-22,184300,150.072,-53.98255161,48.35320889,2019-05-22 18:43
510,0,14.94091639,33.42015103,6.438761022,0.973286028,2019-05-23,101700,150.072,-53.98138312,48.35234732,2019-05-23 10:17
511,0,82.05588018,231.1498244,95.82086152,120.4203584,2019-05-24,190400,150.072,-53.97945818,48.35408403,2019-05-24 19:04
512,0,25.92223129,55.03733273,21.33582579,1.011085173,2019-05-25,64000,150.072,-53.98130457,48.3531447,2019-05-25 6:40
513,0,29.36694641,1076.090231,-83.40234257,0.875995818,2019-05-26,154500,150.072,-53.98130269,48.35408398,2019-05-26 15:45
514,0,2.416109657,6.750323967,2.312435932,0.370211193,2019-05-27,173100,150.072,-53.98152805,48.35232172,2019-05-27 17:31
515,0,25.95577077,21.62036738,19.14906382,0.680091896,2019-05-28,102100,150.072,-53.98084702,48.3526176,2019-05-28 10:21
516,0,55.08001104,57.53359143,32.672502,1.842677407,2019-06-11,195100,150.072,-53.98217668,48.35248578,2019-06-11 19:51
517,0,36.01207745,76.14936595,35.81814418,0.916657272,2019-06-12,71500,150.072,-53.98072409,48.3532136,2019-06-12 7:15
518,0,0.191040207,0.942244332,0.26080762,0.123907795,2019-06-13,60400,150.072,-53.98280115,48.35295725,2019-06-13 6:04
519,0,0.652446381,9.280654427,-0.505570238,0.249647728,2019-06-14,192500,150.072,-53.98135582,48.35212293,2019-06-14 19:25
520,0,45.75121534,52.87990309,22.75813671,1.431871311,2019-06-16,133700,150.072,-53.98258235,48.35298837,2019-06-16 13:37
521,0,21.40958424,71.89816167,23.2218806,0.79106786,2019-06-17,55300,150.072,-53.98103098,48.35372096,2019-06-17 5:53
522,0,32.6223782,47.27586178,20.04227,1.251934451,2019-06-18,52900,150.072,-53.98141497,48.35277555,2019-06-18 5:29
523,0,99.69605051,177.9271594,72.02338658,1.859883702,2019-06-19,52500,150.072,-53.98062972,48.35304005,2019-06-19 5:25
524,0,4.934945573,10.89696308,3.520718578,1.399451188,2019-06-20,194600,150.072,-53.9821977,48.34892056,2019-06-20 19:46
525,0,528.0706606,1627.038571,703.6177961,2.456315907,2019-06-21,180500,150.072,-53.98048529,48.35504596,2019-06-21 18:05
526,0,20.50127002,24.54145119,18.55383815,0.624185763,2019-06-24,184900,150.072,-53.98139315,48.35327531,2019-06-24 18:49
527,0,172.6674926,281.3494383,91.94336458,3.938428314,2019-06-25,200400,150.072,-53.98180779,48.35195913,2019-06-25 20:04
528,1,0,0,0,0,2019-06-26,191800,150.072,-53.98301293,48.35181471,2019-06-26 19:18
529,0,25.83951762,34.64547608,4.830209244,1.20884844,2019-06-27,52400,150.072,-53.9811597,48.35241628,2019-06-27 5:24
530,0,60.0780425,80.24625919,33.89327515,1.728120138,2019-06-28,52500,150.072,-53.98139094,48.35269973,2019-06-28 5:25
531,0,205.6791995,569.1588832,131.6030263,3.970630775,2019-07-10,63400,150.072,-53.98238218,48.35235058,2019-07-10 6:34
532,0,9.931053992,1.722882799,0.567512102,0.672049041,2019-07-13,193700,150.072,-53.98252201,48.35186457,2019-07-13 19:37
533,1,0,0,0,0,2019-07-22,192100,150.072,-53.98376356,48.35235557,2019-07-22 19:21
534,0,2.168365689,3.016327518,2.288194711,0.464369497,2019-07-29,203800,150.072,-53.98313447,48.35219921,2019-07-29 20:38
535,0,0.331403898,0.298808941,0.231885517,0.130231404,2019-05-11,145200,150.091,-53.98230511,48.35241778,2019-05-11 14:52
536,0,82.96449336,174.0246382,98.97594654,1.47659144,2019-05-12,105600,150.091,-53.98185514,48.35293775,2019-05-12 10:56
537,0,34.84796948,103.3910175,45.57628001,0.582504291,2019-05-13,100200,150.091,-53.97961835,48.35454827,2019-05-13 10:02
538,0,28.60358688,170.511713,50.47798264,0.464055733,2019-05-14,154000,150.091,-53.97897338,48.35573172,2019-05-14 15:40
539,0,33.09872424,68.95170444,30.67779735,0.622362123,2019-05-15,103700,150.091,-53.97925957,48.35377632,2019-05-15 10:37
540,0,2.919747543,4.238445636,2.329057541,0.193430533,2019-05-16,92700,150.091,-53.97974942,48.35435602,2019-05-16 9:27
541,0,33.78653167,148.6845357,56.81774488,0.37305359,2019-05-17,NA,150.091,-53.97562114,48.35592652,2019-05-17 12:00
542,0,711.5652032,1373.073528,454.6731712,4.711889224,2019-05-18,95500,150.091,-53.98138243,48.35353589,2019-05-18 9:55
543,0,93.97694524,349.8189997,52.40271535,2.247887054,2019-06-11,195600,150.091,-53.98378821,48.35436137,2019-06-11 19:56
544,0,2.609268024,22.21874666,4.26052397,0.556402266,2019-06-12,73600,150.091,-53.9831404,48.35287232,2019-06-12 7:36
545,0,33.90023533,467.3812424,-48.64799371,1.648783098,2019-06-13,61900,150.091,-53.9815908,48.35219739,2019-06-13 6:19
546,0,40.0616109,136.7881125,33.35892591,1.316509766,2019-06-14,201600,150.091,-53.98295063,48.35441238,2019-06-14 20:16
547,0,126.3039007,1267.166195,337.773421,1.141013935,2019-06-16,193600,150.091,-53.97904341,48.35348582,2019-06-16 19:36
548,0,14.94845144,16.91376655,9.544542881,0.496722016,2019-06-17,191900,150.091,-53.97998128,48.3537298,2019-06-17 19:19
549,1,0,0,0,0,2019-06-18,200200,150.091,-53.98298846,48.35255785,2019-06-18 20:02
550,0,420.1020612,775.5968445,381.003049,5.418822016,2019-06-19,70800,150.091,-53.9840123,48.35305133,2019-06-19 7:08
551,0,185.0614937,809.2946814,265.6547369,2.297721802,2019-06-20,201600,150.091,-53.98105932,48.35304935,2019-06-20 20:16
552,0,0.946054577,6.843658196,2.373850522,0.050670974,2019-06-21,61300,150.091,-53.97785347,48.35447249,2019-06-21 6:13
553,0,734.1030186,2413.613882,930.122352,2.676527094,2019-06-22,185300,150.091,-53.9802069,48.35605445,2019-06-22 18:53
554,1,0,0,0,0,2019-06-24,200100,150.091,-53.98436108,48.35453847,2019-06-24 20:01
555,0,21.92449568,149.1211684,-33.61348101,1.501039928,2019-06-25,53000,150.091,-53.98217048,48.35150622,2019-06-25 5:30
556,0,34.30374441,77.4191264,48.827234,0.250075495,2019-06-26,52800,150.091,-53.97890959,48.35498586,2019-06-26 5:28
557,0,18.12010913,41.45072439,20.58881185,1.332658528,2019-06-27,60000,150.091,-53.97951888,48.35053837,2019-06-27 6:00
558,0,23.41888128,37.62143898,18.18703578,1.006669278,2019-06-28,71200,150.091,-53.98320826,48.35310557,2019-06-28 7:12
559,0,166.4947739,187.0420925,157.4789491,0.82582429,2019-07-09,173700,150.091,-53.97926685,48.35416307,2019-07-09 17:37
560,0,3.331548198,12.50402245,2.47404637,120.004283,2019-07-13,182600,150.091,-53.98093392,48.35299875,2019-07-13 18:26
561,0,86.83405405,198.2646233,96.7112101,1.291615985,2019-07-22,184500,150.091,-53.98087489,48.35369699,2019-07-22 18:45
562,0,55.39490267,114.0161062,69.25751539,0.979573837,2019-07-29,204600,150.091,-53.9814846,48.35317864,2019-07-29 20:46
563,0,0.008183698,0.039264132,0.009747425,0.014066057,2019-08-26,173600,150.091,-53.98006395,48.35362451,2019-08-26 17:36
564,0,47.13505984,155.4011791,58.7263655,0.948085035,2019-08-27,80300,150.091,-53.97958188,48.35342423,2019-08-27 8:03
565,0,17.14046189,36.17102586,15.69717767,0.488346665,2019-08-28,115900,150.091,-53.97832493,48.35342605,2019-08-28 11:59
566,0,0.66301981,1.261577588,0.708133325,0.076113572,2019-08-29,62800,150.091,-53.97918892,48.35420714,2019-08-29 6:28
567,0,27.83675379,79.2612362,25.84604371,0.800267233,2019-08-30,104200,150.091,-53.98017428,48.35372309,2019-08-30 10:42
568,0,74.95711619,276.3135963,91.36156544,1.341763955,2019-08-31,192300,150.091,-53.98002414,48.35339301,2019-08-31 19:23
569,0,16.06218407,29.49649054,18.10450642,0.982428106,2019-09-01,94800,150.091,-53.98276044,48.35246619,2019-09-01 9:48
570,0,100.4495781,185.2627725,116.600213,0.89976124,2019-05-11,153600,150.111,-53.97802723,48.35251649,2019-05-11 15:36
571,0,337.5917765,482.6576105,264.9938075,3.164720985,2019-05-12,102300,150.111,-53.98112259,48.35299882,2019-05-12 10:23
572,0,357.7773085,843.4118559,119.411677,7.95375732,2019-05-13,92200,150.111,-53.98177846,48.35127282,2019-05-13 9:22
573,0,11.27667317,59.13078414,13.2086617,0.519390142,2019-05-14,161200,150.111,-53.9809747,48.35430359,2019-05-14 16:12
574,0,58.89464537,160.8083473,75.8989449,0.703785566,2019-05-15,140400,150.111,-53.97985262,48.35524411,2019-05-15 14:04
575,0,21.78791613,43.82824217,19.45031863,120.2550735,2019-05-16,93300,150.111,-53.9795769,48.35336814,2019-05-16 9:33
576,0,52.10355307,151.5840875,44.32994936,1.591994944,2019-05-17,144200,150.111,-53.98095834,48.35269752,2019-05-17 14:42
577,0,145.958624,237.8290848,96.19101758,2.205015324,2019-05-18,103300,150.111,-53.98000133,48.35282761,2019-05-18 10:33
578,0,0.019808218,0.084023682,0.023379654,0.024582582,2019-05-19,161000,150.111,-53.98057117,48.35337226,2019-05-19 16:10
579,0,113.5981797,234.5313998,99.72581626,1.352976985,2019-05-20,55000,150.111,-53.97913636,48.35373978,2019-05-20 5:50
580,0,1.086910023,3.095089988,1.055048559,0.193724014,2019-05-21,62100,150.111,-53.9802345,48.3528446,2019-05-21 6:21
581,0,12.50410414,28.73590254,9.758370271,0.532085268,2019-05-22,54400,150.111,-53.9803486,48.35384652,2019-05-22 5:44
582,0,351.4326581,292.6440779,219.1166472,3.178958661,2019-05-23,103600,150.111,-53.9814379,48.35302003,2019-05-23 10:36
583,0,99.41303491,148.7658566,107.8992144,0.939611761,2019-05-24,62200,150.111,-53.98052476,48.35336802,2019-05-24 6:22
584,0,97.17989526,188.6681123,58.72641616,1.748062292,2019-05-25,54800,150.111,-53.9812285,48.35352733,2019-05-25 5:48
585,0,0.960120675,1.843772733,1.287169222,0.063961872,2019-05-26,162700,150.111,-53.98144745,48.35325473,2019-05-26 16:27
586,0,2.719400323,72.14061575,-8.677749521,0.422133796,2019-05-27,184200,150.111,-53.98367951,48.3533641,2019-05-27 18:42
587,0,70.2193861,312.134879,74.75717406,1.417030838,2019-05-28,95400,150.111,-53.98025918,48.35341243,2019-05-28 9:54
588,0,2.135817472,2.40334594,1.594795509,0.258881058,2019-06-11,191800,150.111,-53.98131919,48.35284289,2019-06-11 19:18
589,1,0,0,0,0,2019-06-12,63000,150.111,-53.98022594,48.35391183,2019-06-12 6:30
590,0,106.6845409,271.9976991,97.25851446,2.112820295,2019-06-13,190700,150.111,-53.98158749,48.3532379,2019-06-13 19:07
591,1,0,0,0,0,2019-06-14,192000,150.111,-53.98309123,48.35208406,2019-06-14 19:20
592,0,66.28370521,229.19064,74.43894475,1.340428974,2019-06-16,192500,150.111,-53.98091629,48.35379788,2019-06-16 19:25
593,1,0,0,0,0,2019-06-17,52400,150.111,-53.973548,48.35553664,2019-06-17 5:24
594,0,0.382988935,0.334091461,0.229868346,0.087643163,2019-06-18,193000,150.111,-53.98060677,48.35324698,2019-06-18 19:30
595,0,43.45583335,47.63435596,36.52587775,120.5834023,2019-06-19,62100,150.111,-53.982046,48.35291531,2019-06-19 6:21
596,1,0,0,0,0,2019-06-20,194300,150.111,-53.98341173,48.35278405,2019-06-20 19:43
597,1,0,0,0,0,2019-06-21,181700,150.111,-53.9837194,48.35248775,2019-06-21 18:17
598,0,46.61552071,71.07218855,23.40888805,1.582782581,2019-06-22,181500,150.111,-53.97961411,48.35189878,2019-06-22 18:15
599,0,84.5841527,237.7116508,60.47897011,5.133440141,2019-06-24,190200,150.111,-53.98161835,48.35071122,2019-06-24 19:02
600,0,23.73051922,93.25627595,20.62625083,1.180635742,2019-06-25,200200,150.111,-53.98168737,48.3528251,2019-06-25 20:02
601,0,4.766373544,6.632721717,4.713588773,0.117381738,2019-06-26,54900,150.111,-53.97686068,48.35533554,2019-06-26 5:49
602,0,7.203270931,9.053147519,3.602773408,0.84835529,2019-06-27,192700,150.111,-53.98548382,48.35319246,2019-06-27 19:27
603,0,92.96046423,27.28638423,49.51885499,0.124016824,2019-06-28,64600,150.111,-53.97625413,48.35385925,2019-06-28 6:46
604,0,24.12226402,75.286749,32.71760882,0.493619652,2019-07-10,70900,150.111,-53.97833945,48.35367316,2019-07-10 7:09
605,0,14.14194482,29.61087725,10.75460698,0.802305101,2019-07-13,191200,150.111,-53.97998821,48.35222408,2019-07-13 19:12
606,0,230.8195345,279.6785899,170.5937808,1.951965021,2019-07-22,184700,150.111,-53.9797408,48.35324043,2019-07-22 18:47
607,0,6.697086186,16.47724615,5.921725083,0.380825319,2019-07-29,191500,150.111,-53.97969188,48.35353394,2019-07-29 19:15
608,0,0.527999548,0.73667618,0.580639002,0.037659382,2019-08-26,183400,150.111,-53.97897097,48.35411256,2019-08-26 18:34
609,0,62.49379689,453.8258409,-18.54273931,3.522193644,2019-08-27,73800,150.111,-53.981529,48.35130141,2019-08-27 7:38
610,0,10.68076923,19.62551055,6.285968231,0.579069709,2019-08-28,113400,150.111,-53.97998954,48.35302218,2019-08-28 11:34
611,1,0,0,0,0,2019-08-29,193300,150.111,-53.98230816,48.35268795,2019-08-29 19:33
612,0,18.5481146,43.73868748,14.00769303,0.751829378,2019-08-30,101200,150.111,-53.98066323,48.35337575,2019-08-30 10:12
613,0,0.018724431,0.062624555,0.01762132,0.023007244,2019-08-31,190100,150.111,-53.98094432,48.35375434,2019-08-31 19:01
614,0,14.23373125,51.31663728,11.8908627,0.733697715,2019-09-01,83100,150.111,-53.98046432,48.35298488,2019-09-01 8:31
631,1,0,0,0,0,2019-06-11,63500,150.154,-53.98227885,48.35042734,2019-06-11 6:35
632,1,0,0,0,0,2019-06-12,52100,150.154,-53.98194096,48.35012194,2019-06-12 5:21
633,0,415.9359642,157.793197,-233.9106295,2.921372245,2019-06-13,55400,150.154,-53.9824445,48.3499984,2019-06-13 5:54
634,1,0,0,0,0,2019-06-16,131700,150.154,-53.9825352,48.35008418,2019-06-16 13:17
635,1,0,0,0,0,2019-06-17,60600,150.154,-53.98268904,48.35035524,2019-06-17 6:06
636,0,0.035617805,0.159274279,0.016249651,0.084295207,2019-06-18,193600,150.154,-53.98264215,48.34881516,2019-06-18 19:36
637,1,0,0,0,0,2019-06-20,103400,150.154,-53.9820714,48.35021164,2019-06-20 10:34
638,1,0,0,0,0,2019-06-21,53600,150.154,-53.98107099,48.34969284,2019-06-21 5:36
639,0,104.1850869,158.7895288,86.51436448,5.191331454,2019-06-25,53100,150.154,-53.98099671,48.35000545,2019-06-25 5:31
640,1,0,0,0,0,2019-06-26,195500,150.154,-53.98155634,48.34978826,2019-06-26 19:55
641,1,0,0,0,0,2019-07-10,62800,150.154,-53.98234606,48.34998883,2019-07-10 6:28
642,1,0,0,0,0,2019-07-13,193800,150.154,-53.98242493,48.35014939,2019-07-13 19:38
643,1,0,0,0,0,2019-07-22,193000,150.154,-53.98179087,48.34980815,2019-07-22 19:30
644,0,5.946666142,6.702549906,1.137082465,1.976009721,2019-07-29,201800,150.154,-53.98170739,48.35014226,2019-07-29 20:18
645,0,26.12487089,6.001402923,-0.554635118,1.553077476,2019-08-26,190200,150.154,-53.98227347,48.3509257,2019-08-26 19:02
646,0,30.46677374,74.56918058,1.534424769,3.446705777,2019-08-28,113600,150.154,-53.98211895,48.35056527,2019-08-28 11:36
647,1,0,0,0,0,2019-08-29,193600,150.154,-53.98361546,48.35101238,2019-08-29 19:36
648,0,20.42316964,5.213673869,-8.868717094,0.811661507,2019-08-30,103300,150.154,-53.9825111,48.34986599,2019-08-30 10:33
649,0,55.60313802,129.5335902,61.65833588,2.22064104,2019-08-31,71700,150.154,-53.98077102,48.3507424,2019-08-31 7:17
650,1,0,0,0,0,2019-09-01,95200,150.154,-53.98264716,48.35040659,2019-09-01 9:52
651,1,0,0,0,0,2019-05-11,113700,150.173,-53.98208819,48.3513739,2019-05-11 11:37
652,0,221.706776,75.34401933,103.1011438,6.813816261,2019-05-13,105500,150.173,-53.98440644,48.3510223,2019-05-13 10:55
653,0,-860.7548987,-292.9354745,-885.080647,31.68659897,2019-05-14,132400,150.173,-53.9836436,48.35032179,2019-05-14 13:24
654,0,9.099459939,6.7978403,3.942718652,0.758076573,2019-05-15,143300,150.173,-53.98209434,48.35230816,2019-05-15 14:33
655,0,9.418875277,19.86791314,9.720240106,0.353570768,2019-05-16,145600,150.173,-53.97887333,48.35372546,2019-05-16 14:56
656,1,0,0,0,0,2019-05-17,95900,150.173,-53.98307707,48.34998589,2019-05-17 9:59
657,1,0,0,0,0,2019-05-18,95300,150.173,-53.98377027,48.35097172,2019-05-18 9:53
658,1,0,0,0,0,2019-05-19,162400,150.173,-53.98264996,48.34998924,2019-05-19 16:24
659,0,16.29026366,112.4805062,-40.31383663,0.164912527,2019-05-20,53200,150.173,-53.98492471,48.35654281,2019-05-20 5:32
660,0,0.356770496,0.035115955,-0.005246899,0.092565075,2019-05-21,192700,150.173,-53.98584855,48.35152091,2019-05-21 19:27
661,0,6.070431073,5.022111645,-2.092065676,0.725778267,2019-05-22,184500,150.173,-53.98407984,48.3504067,2019-05-22 18:45
662,1,0,0,0,0,2019-05-23,85600,150.173,-53.98384686,48.35163811,2019-05-23 8:56
663,0,16391.5301,15823.91659,-15904.10773,2.72821616,2019-05-24,192500,150.173,-53.98636991,48.35398592,2019-05-24 19:25
664,0,131.3371285,99.8005508,-51.6556305,3.601208194,2019-05-25,72700,150.173,-53.9818982,48.35097666,2019-05-25 7:27
665,1,0,0,0,0,2019-05-27,165700,150.173,-53.98416076,48.35131843,2019-05-27 16:57
666,1,0,0,0,0,2019-05-28,102400,150.173,-53.98011382,48.35115839,2019-05-28 10:24
667,1,0,0,0,0,2019-06-12,64700,150.173,-53.98335184,48.35181703,2019-06-12 6:47
668,0,1.374426234,0.616389795,0.06903623,0.520573872,2019-06-13,192000,150.173,-53.98387533,48.35209276,2019-06-13 19:20
669,0,10.07780304,2.374729144,2.809795675,0.802629356,2019-06-19,52100,150.173,-53.98284906,48.35196806,2019-06-19 5:21
670,1,0,0,0,0,2019-06-20,104000,150.173,-53.98452528,48.35155162,2019-06-20 10:40
671,0,114.5720578,278.1555773,106.3083814,1.792404766,2019-06-21,180400,150.173,-53.9805987,48.35346071,2019-06-21 18:04
672,0,3.793190655,20.72265939,5.329222292,3.461914899,2019-06-22,183100,150.173,-53.98395925,48.3516202,2019-06-22 18:31
673,0,-407032.4048,-278081.7573,336537.6134,6.316311811,2019-06-24,192600,150.173,-53.98591164,48.35209064,2019-06-24 19:26
674,0,7.529637997,20.46880734,6.432796712,0.753016215,2019-06-25,61500,150.173,-53.98198504,48.35219604,2019-06-25 6:15
675,1,0,0,0,0,2019-06-26,53400,150.173,-53.98276924,48.35188513,2019-06-26 5:34
676,0,7503.921773,234.6853624,-27.03596199,4.845770824,2019-07-09,180800,150.173,-53.98695011,48.35163256,2019-07-09 18:08
677,1,0,0,0,0,2019-07-13,181800,150.173,-53.98403668,48.35132171,2019-07-13 18:18
678,0,1.220628452,0.580479558,0.6893914,0.271348292,2019-07-22,200400,150.173,-53.98456941,48.35154639,2019-07-22 20:04
679,1,0,0,0,0,2019-07-29,202500,150.173,-53.98390773,48.35122307,2019-07-29 20:25
680,0,2.239043284,3.060350854,-2.544337285,0.037735563,2019-08-26,190900,150.173,-53.98737411,48.35446916,2019-08-26 19:09
681,1,0,0,0,0,2019-08-27,63700,150.173,-53.98400811,48.35228185,2019-08-27 6:37
682,0,923.9543698,3407.132718,-1733.945109,0.624692999,2019-08-28,120100,150.173,-53.98677149,48.35720162,2019-08-28 12:01
683,0,128.8345296,152.3100877,-137.6240666,0.3016948,2019-08-29,65600,150.173,-53.98543464,48.35300781,2019-08-29 6:56
684,0,105.2147862,245.2436486,13.25557236,3.339349709,2019-08-31,71200,150.173,-53.98285024,48.35212587,2019-08-31 7:12
685,1,0,0,0,0,2019-09-01,83100,150.173,-53.98366821,48.35064323,2019-09-01 8:31
686,0,54.18750758,18.3294421,27.25321545,0.472645671,2019-05-12,93200,150.191,-53.98807019,48.34965008,2019-05-12 9:32
687,0,0.497007108,0.1739757,0.137140321,0.088605665,2019-05-13,115900,150.191,-53.98631646,48.34990588,2019-05-13 11:59
688,0,43.42456399,16.58505073,16.42876453,0.917269023,2019-05-14,133400,150.191,-53.9859946,48.34986395,2019-05-14 13:34
689,1,0,0,0,0,2019-05-15,144800,150.191,-53.9824362,48.34837532,2019-05-15 14:48
690,1,0,0,0,0,2019-05-16,101900,150.191,-53.98360693,48.3500583,2019-05-16 10:19
691,0,188.0427241,99.72828999,-26.47990959,3.636178517,2019-05-17,152300,150.191,-53.98437033,48.35023217,2019-05-17 15:23
692,0,0.199815649,0.241151633,0.174023221,0.122964389,2019-05-18,90300,150.191,-53.98346685,48.3492067,2019-05-18 9:03
