"","event.id","visible","timestamp","location.long","location.lat","sensor.type","individual.taxon.canonical.name","tag.local.identifier","individual.local.identifier","study.name","utm.easting","utm.northing","utm.zone"
"664",15016985490,"true","2019-06-24 06:42:00.000",-53.98312985,48.34833023,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278985.605139845,5359317.78932896,"22N"
"665",15016985491,"true","2019-06-25 07:17:00.000",-53.98633691,48.3481895,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278747.415513359,5359311.40529423,"22N"
"666",15016985492,"true","2019-06-25 17:58:00.000",-53.98633901,48.34988494,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278754.604851919,5359499.83426693,"22N"
"667",15016985493,"true","2019-06-26 18:03:00.000",-53.98499835,48.35042611,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278856.26172911,5359556.10675557,"22N"
"668",15016985494,"true","2019-06-27 18:01:00.000",-53.98516516,48.34967249,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278840.641337938,5359472.83458206,"22N"
"669",15016985495,"true","2019-07-09 18:22:00.000",-53.98497872,48.35067632,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278858.799345108,5359583.85722129,"22N"
"670",15016985496,"true","2019-07-13 07:23:00.000",-53.98270794,48.34915095,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",279020.411505246,5359407.78321924,"22N"
"671",15016985497,"true","2019-07-22 08:12:00.000",-53.9847254,48.34928214,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278871.527879877,5359428.18369262,"22N"
"672",15016985498,"true","2019-07-29 07:45:00.000",-53.98527853,48.34793834,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278824.733169497,5359280.43687038,"22N"
"673",15016985499,"true","2019-08-26 06:40:00.000",-53.98510818,48.35018444,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278847.07928402,5359529.56574151,"22N"
"674",15016985500,"true","2019-08-26 19:00:00.000",-53.98394265,48.34971894,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278931.403933423,5359474.46871276,"22N"
"675",15016985501,"true","2019-08-28 07:13:00.000",-53.98470352,48.34995149,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278876.0468899,5359502.50884801,"22N"
"676",15016985502,"true","2019-08-29 23:30:00.000",-53.98451602,48.34844474,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278883.413005683,5359334.514863,"22N"
"677",15016985503,"true","2019-08-31 07:17:00.000",-53.98522827,48.34988155,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278836.871606724,5359496.25066409,"22N"
"678",15016985504,"true","2019-08-31 20:48:00.000",-53.98409448,48.34737384,"radio-transmitter",NA,150.191,150.191,"Snowshoe Hare Space Use",278910.005017064,5359214.283818,"22N"
"679",15016985505,"true","2019-05-11 21:52:00.000",-53.98780111,48.35207097,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278655.770523641,5359747.0020702,"22N"
"680",15016985506,"true","2019-05-13 00:23:00.000",-53.98870854,48.35154654,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278586.278977261,5359691.34149905,"22N"
"681",15016985507,"true","2019-05-14 01:38:00.000",-53.98851945,48.35201293,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278602.307969668,5359742.62736579,"22N"
"682",15016985508,"true","2019-05-14 21:47:00.000",-53.98913439,48.35162012,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278555.052956484,5359700.74959206,"22N"
"683",15016985510,"true","2019-05-17 20:42:00.000",-53.98581879,48.35158357,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278800.49936434,5359687.10965438,"22N"
"684",15016985511,"true","2019-05-19 04:50:00.000",-53.98279643,48.34989482,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",279017.074999049,5359490.70855214,"22N"
"685",15016985512,"true","2019-05-19 18:07:00.000",-53.98586766,48.35147876,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278796.425292413,5359675.60267542,"22N"
"686",15016985513,"true","2019-05-20 18:32:00.000",-53.98883637,48.35215204,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278579.435325623,5359759.00324333,"22N"
"687",15016985514,"true","2019-05-21 17:54:00.000",-53.98631194,48.35208162,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278766.126704217,5359743.88442967,"22N"
"688",15016985515,"true","2019-05-22 21:49:00.000",-53.98689028,48.35263147,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278725.66886267,5359806.66227908,"22N"
"689",15016985516,"true","2019-05-23 17:53:00.000",-53.98909076,48.3528428,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278563.58686146,5359836.50617681,"22N"
"690",15016985517,"true","2019-05-26 04:12:00.000",-53.98678646,48.35173147,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278729.459513242,5359706.34080112,"22N"
"691",15016985518,"true","2019-05-27 04:59:00.000",-53.98741196,48.3517638,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278683.265502396,5359711.7404853,"22N"
"692",15016985519,"true","2019-05-27 23:49:00.000",-53.98660406,48.35189379,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278743.674144332,5359723.85348761,"22N"
"693",15016985520,"true","2019-06-11 07:36:00.000",-53.98367673,48.34985659,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278951.698628119,5359488.99922751,"22N"
"694",15016985521,"true","2019-06-11 18:42:00.000",-53.98794074,48.35216359,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278645.828932524,5359757.69881534,"22N"
"695",15016985522,"true","2019-06-13 07:30:00.000",-53.98956425,48.3518879,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278524.372236919,5359731.75189029,"22N"
"696",15016985523,"true","2019-06-14 07:04:00.000",-53.98828456,48.35264519,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278622.448404202,5359812.21491601,"22N"
"697",15016985524,"true","2019-06-16 01:41:00.000",-53.9851389,48.35208097,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278853.016643133,5359740.42556523,"22N"
"698",15016985525,"true","2019-06-17 07:30:00.000",-53.98667023,48.35261596,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278741.901651298,5359804.30305384,"22N"
"699",15016985526,"true","2019-06-18 17:41:00.000",-53.98537357,48.35171204,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278834.035682948,5359700.10186815,"22N"
"700",15016985527,"true","2019-06-19 22:37:00.000",-53.98513128,48.3521989,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278854.091802303,5359753.50974048,"22N"
"701",15016985528,"true","2019-06-20 17:41:00.000",-53.99071538,48.35167182,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278438.164672962,5359711.06611374,"22N"
"702",15016985529,"true","2019-06-24 08:12:00.000",-53.99042336,48.35256979,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278463.69183235,5359810.01765512,"22N"
"703",15016985530,"true","2019-06-25 07:30:00.000",-53.99003633,48.35177711,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278488.922291818,5359720.80401518,"22N"
"704",15016985531,"true","2019-06-26 07:59:00.000",-53.98399296,48.35105054,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278933.441334178,5359622.60144902,"22N"
"705",15016985532,"true","2019-06-27 19:14:00.000",-53.98799365,48.35221935,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278642.151346712,5359764.04857909,"22N"
"706",15016985533,"true","2019-07-13 07:15:00.000",-53.98359779,48.35060419,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278960.782154302,5359571.85612527,"22N"
"707",15016985534,"true","2019-07-22 07:51:00.000",-53.98781357,48.35274507,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278657.769454543,5359821.95426514,"22N"
"708",15016985535,"true","2019-08-26 06:01:00.000",-53.98279234,48.3508851,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",279021.663012032,5359600.7516914,"22N"
"709",15016985536,"true","2019-08-26 19:37:00.000",-53.98429488,48.35132174,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278912.250315847,5359653.61250506,"22N"
"710",15016985537,"true","2019-08-28 06:47:00.000",-53.98630874,48.35231997,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278767.396353305,5359770.3642532,"22N"
"711",15016985538,"true","2019-08-29 07:22:00.000",-53.98558391,48.35099601,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278815.353387782,5359621.13297947,"22N"
"712",15016985539,"true","2019-08-30 19:14:00.000",-53.98734847,48.3527138,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278692.085688736,5359817.13546937,"22N"
"713",15016985540,"true","2019-08-31 20:17:00.000",-53.98668058,48.35257421,"radio-transmitter",NA,150.232,150.232,"Snowshoe Hare Space Use",278740.954086556,5359799.69305155,"22N"
"714",15016985541,"true","2019-05-11 03:02:00.000",-53.97992462,48.34941922,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279227.757136288,5359429.57365669,"22N"
"715",15016985542,"true","2019-05-12 22:13:00.000",-53.98060331,48.34969042,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279178.653256516,5359461.66936308,"22N"
"716",15016985543,"true","2019-05-17 02:31:00.000",-53.97889266,48.35021723,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279307.651965725,5359515.28762252,"22N"
"717",15016985544,"true","2019-05-17 20:25:00.000",-53.98001664,48.35017635,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279224.213497539,5359513.98260262,"22N"
"718",15016985545,"true","2019-05-19 03:27:00.000",-53.97933442,48.34998963,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279273.943744955,5359491.26581446,"22N"
"719",15016985546,"true","2019-05-20 07:29:00.000",-53.98001019,48.34963325,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279222.343467215,5359453.60649196,"22N"
"720",15016985547,"true","2019-05-21 06:55:00.000",-53.9802589,48.34951616,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279203.413195478,5359441.31037193,"22N"
"721",15016985548,"true","2019-05-22 21:31:00.000",-53.97981644,48.35047596,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279240.33898813,5359546.70295507,"22N"
"722",15016985549,"true","2019-05-24 17:42:00.000",-53.97949224,48.35019445,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279263.138054786,5359514.48320063,"22N"
"723",15016985550,"true","2019-05-26 04:58:00.000",-53.97977387,48.35056267,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279243.867278235,5359556.21683078,"22N"
"724",15016985551,"true","2019-05-27 06:10:00.000",-53.98105919,48.35150893,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279152.74672466,5359665.08382413,"22N"
"725",15016985552,"true","2019-06-11 07:12:00.000",-53.98024599,48.35067108,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279209.362701009,5359569.62542808,"22N"
"726",15016985553,"true","2019-06-11 18:56:00.000",-53.97905175,48.35061815,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279297.599599688,5359560.30221664,"22N"
"727",15016985554,"true","2019-06-12 17:32:00.000",-53.97905525,48.35030652,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279295.993568535,5359525.67923179,"22N"
"728",15016985555,"true","2019-06-14 07:55:00.000",-53.97950692,48.35016607,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279261.927928086,5359511.37147723,"22N"
"729",15016985556,"true","2019-06-16 07:59:00.000",-53.97858798,48.35081232,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279332.793310785,5359580.54550868,"22N"
"730",15016985557,"true","2019-06-17 08:02:00.000",-53.97989277,48.3501785,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279233.398791012,5359513.86461371,"22N"
"731",15016985558,"true","2019-06-18 17:42:00.000",-53.97855886,48.35057761,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279333.936252299,5359554.3770906,"22N"
"732",15016985559,"true","2019-06-20 07:55:00.000",-53.97983325,48.34876543,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279231.699570233,5359356.65130793,"22N"
"733",15016985560,"true","2019-06-21 06:11:00.000",-53.97979083,48.34957555,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279238.343896531,5359446.56191876,"22N"
"734",15016985561,"true","2019-06-24 08:05:00.000",-53.98012019,48.34954497,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279213.813190029,5359444.11245327,"22N"
"735",15016985562,"true","2019-06-24 17:59:00.000",-53.98008985,48.3495687,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279216.163321333,5359446.66226241,"22N"
"736",15016985563,"true","2019-06-26 07:51:00.000",-53.97964344,48.349713,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279249.856454446,5359461.41278222,"22N"
"737",15016985564,"true","2019-06-26 17:17:00.000",-53.97871969,48.35009856,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279319.952377145,5359501.60098858,"22N"
"738",15016985565,"true","2019-06-27 17:32:00.000",-53.97792359,48.3498391,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279377.804834782,5359470.47315193,"22N"
"739",15016985566,"true","2019-07-09 06:16:00.000",-53.98047627,48.35013821,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279190.000278944,5359511.0684533,"22N"
"740",15016985567,"true","2019-07-13 06:07:00.000",-53.97965895,48.3496447,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279248.412273268,5359453.86693566,"22N"
"741",15016985568,"true","2019-08-26 05:52:00.000",-53.97895425,48.34930988,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279299.168436069,5359414.6265025,"22N"
"742",15016985569,"true","2019-08-26 19:11:00.000",-53.97882462,48.34968844,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279310.407146299,5359456.3244507,"22N"
"743",15016985570,"true","2019-08-28 06:49:00.000",-53.9781928,48.34920607,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279355.127340527,5359400.89646027,"22N"
"744",15016985571,"true","2019-08-28 18:39:00.000",-53.97823769,48.34924143,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279351.954699873,5359404.95547595,"22N"
"745",15016985572,"true","2019-08-29 23:55:00.000",-53.98005776,48.3497382,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279219.273262053,5359465.40720656,"22N"
"746",15016985573,"true","2019-08-30 18:36:00.000",-53.97739349,48.34969486,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279416.450667327,5359452.91670841,"22N"
"747",15016985574,"true","2019-08-31 21:46:00.000",-53.98076496,48.34938264,"radio-transmitter",NA,150.273,150.273,"Snowshoe Hare Space Use",279165.347621764,5359427.93008415,"22N"
"748",15016985575,"true","2019-05-10 03:50:00.000",-53.98165036,48.35159424,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279109.324396995,5359676.26900794,"22N"
"749",15016985576,"true","2019-05-10 22:53:00.000",-53.98233022,48.35167496,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279059.312608407,5359687.20017614,"22N"
"750",15016985577,"true","2019-05-12 03:47:00.000",-53.98099178,48.35211645,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279160.367433276,5359732.40637779,"22N"
"751",15016985578,"true","2019-05-12 21:05:00.000",-53.98012915,48.35114074,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279220.048311929,5359621.48449163,"22N"
"752",15016985579,"true","2019-05-14 04:22:00.000",-53.98159642,48.35254258,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279117.422049466,5359781.50745709,"22N"
"753",15016985580,"true","2019-05-15 02:43:00.000",-53.98020022,48.35192616,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279218.179400953,5359708.97711413,"22N"
"754",15016985581,"true","2019-05-16 02:36:00.000",-53.97997799,48.35148195,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279232.720752134,5359658.96936057,"22N"
"755",15016985582,"true","2019-05-16 21:40:00.000",-53.98078284,48.35240583,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279177.095994353,5359763.96444625,"22N"
"756",15016985583,"true","2019-05-17 21:51:00.000",-53.98008327,48.35233003,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279228.588526401,5359753.52428947,"22N"
"757",15016985584,"true","2019-05-19 03:51:00.000",-53.97910056,48.35230357,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279301.267951684,5359747.75235675,"22N"
"758",15016985585,"true","2019-05-19 17:37:00.000",-53.98152554,48.35236794,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279121.917042652,5359761.89445538,"22N"
"759",15016985586,"true","2019-05-21 07:01:00.000",-53.98120808,48.352422,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279145.666526694,5359766.98724295,"22N"
"760",15016985587,"true","2019-05-22 07:09:00.000",-53.98169865,48.35169362,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279106.177164133,5359687.45285069,"22N"
"761",15016985588,"true","2019-05-22 22:07:00.000",-53.97941478,48.35193342,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279276.392339427,5359707.52085023,"22N"
"762",15016985589,"true","2019-05-23 17:39:00.000",-53.98084942,48.35190626,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279170.003784655,5359708.63652868,"22N"
"763",15016985590,"true","2019-05-24 19:15:00.000",-53.97920767,48.35347522,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279298.397759026,5359878.27251951,"22N"
"764",15016985591,"true","2019-05-26 05:40:00.000",-53.98390194,48.35266827,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",278947.186601357,5359802.12553573,"22N"
"765",15016985592,"true","2019-05-27 04:49:00.000",-53.98231144,48.35173621,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279060.968742674,5359693.95304977,"22N"
"766",15016985593,"true","2019-05-27 22:26:00.000",-53.98164422,48.35216015,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279112.227079353,5359739.14382911,"22N"
"767",15016985594,"true","2019-06-11 07:09:00.000",-53.98150074,48.35322168,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279127.446838672,5359856.70353961,"22N"
"768",15016985595,"true","2019-06-11 17:18:00.000",-53.98175217,48.35212631,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279104.08432724,5359735.69424979,"22N"
"769",15016985596,"true","2019-06-13 07:02:00.000",-53.98079021,48.35250909,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279176.996595666,5359775.46151163,"22N"
"770",15016985597,"true","2019-06-14 06:41:00.000",-53.98164929,48.35319554,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279116.330190162,5359854.22673729,"22N"
"771",15016985598,"true","2019-06-16 01:19:00.000",-53.98050282,48.35275106,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279199.331056314,5359801.52460815,"22N"
"772",15016985599,"true","2019-06-16 18:01:00.000",-53.98036509,48.35325586,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279211.71588194,5359857.22874823,"22N"
"773",15016985600,"true","2019-06-17 17:34:00.000",-53.98135276,48.35185459,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279132.495328583,5359704.34508784,"22N"
"774",15016985601,"true","2019-06-18 18:05:00.000",-53.98024272,48.35378505,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279223.068223182,5359915.68776377,"22N"
"775",15016985602,"true","2019-06-20 08:13:00.000",-53.98055623,48.35481486,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279204.298792581,5360031.03945326,"22N"
"776",15016985603,"true","2019-06-21 06:44:00.000",-53.98147882,48.3531047,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279128.564541579,5359843.6397471,"22N"
"777",15016985604,"true","2019-06-22 06:17:00.000",-53.9803951,48.35189313,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279203.600830969,5359705.86792239,"22N"
"778",15016985605,"true","2019-06-24 08:38:00.000",-53.97957939,48.351917,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279264.127860087,5359706.17025471,"22N"
"779",15016985606,"true","2019-06-25 07:36:00.000",-53.98051315,48.35271629,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279198.415529402,5359797.69020717,"22N"
"780",15016985608,"true","2019-06-27 07:54:00.000",-53.98062509,48.35295094,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279191.138342518,5359824.09070558,"22N"
"781",15016985609,"true","2019-06-27 18:11:00.000",-53.97903996,48.35325723,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279309.878401576,5359853.56303259,"22N"
"782",15016985610,"true","2019-07-09 06:09:00.000",-53.98046326,48.35227984,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279200.223934185,5359749.04145576,"22N"
"783",15016985611,"true","2019-07-13 06:45:00.000",-53.98039099,48.35168517,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279203.006123431,5359682.74439793,"22N"
"784",15016985612,"true","2019-07-22 07:40:00.000",-53.98055499,48.35264107,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279194.991023754,5359789.45119885,"22N"
"785",15016985613,"true","2019-07-29 07:51:00.000",-53.98047663,48.35071891,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279192.484401761,5359575.6057,"22N"
"786",15016985614,"true","2019-08-26 06:55:00.000",-53.97960136,48.35186143,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279262.260224896,5359700.05776809,"22N"
"787",15016985615,"true","2019-08-26 19:38:00.000",-53.98091585,48.35178748,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279164.569313371,5359695.62736355,"22N"
"788",15016985616,"true","2019-08-28 07:13:00.000",-53.98052535,48.3515516,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279192.475803563,5359668.28728691,"22N"
"789",15016985617,"true","2019-08-28 18:25:00.000",-53.98020268,48.35158157,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279216.507367843,5359670.68811782,"22N"
"790",15016985618,"true","2019-08-29 22:17:00.000",-53.9789687,48.35121835,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279306.34550488,5359626.76634605,"22N"
"791",15016985619,"true","2019-08-31 07:00:00.000",-53.9793763,48.35246187,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279281.526843861,5359766.13940755,"22N"
"792",15016985620,"true","2019-08-31 21:18:00.000",-53.98061926,48.35219794,"radio-transmitter",NA,150.314,150.314,"Snowshoe Hare Space Use",279188.314156641,5359740.38907757,"22N"
"793",15016985621,"true","2019-05-11 02:44:00.000",-53.98345672,48.3521236,"radio-transmitter",NA,150.332,150.332,"Snowshoe Hare Space Use",278977.808393077,5359740.30904397,"22N"
"794",15016985622,"true","2019-05-11 21:17:00.000",-53.98162333,48.35343006,"radio-transmitter",NA,150.332,150.332,"Snowshoe Hare Space Use",279119.267569878,5359880.21532552,"22N"
"795",15016985623,"true","2019-05-12 22:50:00.000",-53.98085911,48.35348777,"radio-transmitter",NA,150.332,150.332,"Snowshoe Hare Space Use",279176.125142559,5359884.42592847,"22N"
"796",15016985624,"true","2019-05-14 03:01:00.000",-53.98039599,48.3548056,"radio-transmitter",NA,150.332,150.332,"Snowshoe Hare Space Use",279216.127876283,5360029.5485394,"22N"
"797",15016985625,"true","2019-05-14 22:18:00.000",-53.98122388,48.35316888,"radio-transmitter",NA,150.332,150.332,"Snowshoe Hare Space Use",279147.726390391,5359850.0374641,"22N"
"798",15016985626,"true","2019-05-16 02:40:00.000",-53.98438331,48.35578885,"radio-transmitter",NA,150.332,150.332,"Snowshoe Hare Space Use",278925.040663456,5360150.32083329,"22N"
"799",15016985627,"true","2019-05-17 02:38:00.000",-53.98265564,48.35422405,"radio-transmitter",NA,150.332,150.332,"Snowshoe Hare Space Use",279046.237057824,5359971.43230945,"22N"
"800",15016985628,"true","2019-05-17 21:25:00.000",-53.9829856,48.35543985,"radio-transmitter",NA,150.332,150.332,"Snowshoe Hare Space Use",279027.057929116,5360107.5021974,"22N"
"801",15016985629,"true","2019-05-19 04:52:00.000",-53.98059447,48.35504424,"radio-transmitter",NA,150.332,150.332,"Snowshoe Hare Space Use",279202.458207522,5360056.64186809,"22N"
"802",15016985630,"true","2019-05-20 08:09:00.000",-53.97981683,48.35692209,"radio-transmitter",NA,150.332,150.332,"Snowshoe Hare Space Use",279268.176679297,5360263.09635873,"22N"
"803",15016985631,"true","2019-05-20 17:46:00.000",-53.97998537,48.35420496,"radio-transmitter",NA,150.332,150.332,"Snowshoe Hare Space Use",279243.946138105,5359961.61298922,"22N"
"804",15016985632,"true","2019-05-22 07:20:00.000",-53.97736871,48.35568488,"radio-transmitter",NA,150.332,150.332,"Snowshoe Hare Space Use",279444.159435262,5360118.5478342,"22N"
"805",15016985633,"true","2019-05-22 21:07:00.000",-53.98100873,48.35358877,"radio-transmitter",NA,150.332,150.332,"Snowshoe Hare Space Use",279165.479160787,5359896.08185112,"22N"
"806",15016985634,"true","2019-05-23 18:14:00.000",-53.98381005,48.35269163,"radio-transmitter",NA,150.332,150.332,"Snowshoe Hare Space Use",278954.094380769,5359804.45652962,"22N"
"807",15016985635,"true","2019-05-24 17:50:00.000",-53.98234515,48.35458517,"radio-transmitter",NA,150.332,150.332,"Snowshoe Hare Space Use",279070.798060625,5360010.67004138,"22N"
"808",15016985636,"true","2019-05-26 05:42:00.000",-53.98520421,48.35444685,"radio-transmitter",NA,150.332,150.332,"Snowshoe Hare Space Use",278858.424949021,5360003.54658768,"22N"
"809",15016985637,"true","2019-05-27 04:40:00.000",-53.98519978,48.35570497,"radio-transmitter",NA,150.332,150.332,"Snowshoe Hare Space Use",278864.201887825,5360143.35522784,"22N"
"810",15016985638,"true","2019-05-27 23:39:00.000",-53.97784292,48.35619888,"radio-transmitter",NA,150.332,150.332,"Snowshoe Hare Space Use",279411.255479035,5360177.0367016,"22N"
"811",15016985639,"true","2019-06-11 07:54:00.000",-53.98331832,48.35220219,"radio-transmitter",NA,150.332,150.332,"Snowshoe Hare Space Use",278988.400481194,5359748.64390395,"22N"
