.id,rank,model,ΔAICc,ΔRMSPE (μm),DOF[area],ΔRMSPE (cm),ΔRMSPE (m)
150.111,6,OU isotropic error,6.969887959034395,0.8046585264764872,4.915935662786951e-14,NA,NA
150.111,7,OUf isotropic error,9.32064290028211,1.0193398338742554,31.654865860576496,NA,NA
150.111,8,OUΩ isotropic error,9.320642900351004,1.0222292701200786,1.1219622831363356e-12,NA,NA
150.132,1,IID anisotropic error,0,NA,4.879928903446458,NA,113.00703829242075
150.132,2,OUf anisotropic error,3.8636373169785543,NA,4.879927894326928,NA,113.00715420606174
150.132,3,OU anisotropic error,3.8636403568413016,NA,4.879922157189783,NA,113.00772855197933
150.132,4,IID isotropic error,5.274310514191029,NA,3.4160864773961443,NA,58.050337714445064
150.132,5,OUf isotropic error,8.076508321110111,NA,3.416086473710662,NA,58.05033794922555
150.132,6,OU isotropic error,8.076508349770563,NA,3.4160864438329464,NA,58.050339364556734
150.132,7,OUF anisotropic error,8.500009515874353,NA,4.879915872983129,NA,113.0077054571942
150.132,8,OUΩ isotropic error,11.345739121068902,NA,3.4160866685842914,NA,58.0503394807008
150.132,9,OUF isotropic error,14.020394684244593,NA,0.4229054753201688,NA,80.63885052894851
150.132,10,OUΩ anisotropic error,43.872155461159764,NA,1.8319148735546734e-26,NA,0
150.154,1,IID isotropic error,0,NA,12.631315763632262,76.51826473782748,NA
150.154,2,OU isotropic error,2.6138586157896384,NA,12.461198078558603,80.43686820774667,NA
150.154,3,OUf isotropic error,2.6161764903158087,NA,12.58135122573554,82.60007858218188,NA
150.154,4,OUF isotropic error,5.550000053798044,NA,12.581350918860096,82.6001234445421,NA
150.154,5,OUF anisotropic error,12.238641188403506,NA,11.216113772694618,0,NA
150.173,1,IID isotropic error,0,0,7.9469903372360795,NA,NA
150.173,2,OU isotropic error,2.3181818834627848,2.2657798268710394,2.6957689092234505e-13,NA,NA
150.173,3,OUf isotropic error,2.3181818834627848,2.2657798268710394,2.695768909223451e-13,NA,NA
150.173,4,OUF isotropic error,4.785923843863088,3.130578662080552,2.6870843515014056e-13,NA,NA
150.173,5,OUf anisotropic error,7.766932203858573,8441815.470891755,1.6578143098196834e-11,NA,NA
150.191,1,IID isotropic error,0,0.6243457164600841,31.169910225941067,NA,NA
150.191,2,OU isotropic error,2.25365851828451,0,31.16991072671301,NA,NA
150.191,3,OUf isotropic error,2.2536585352827387,0.4253698762113345,31.169910389336806,NA,NA
150.191,4,OUF isotropic error,4.622889307251626,0.29639940635206585,31.169910490017784,NA,NA
150.191,5,OUF anisotropic error,8.66214992399523,1431428.7514390573,23.626699643253964,NA,NA
150.232,1,IID anisotropic error,0,NA,24.00474379275747,1772.4223769101825,NA
150.232,2,OU anisotropic error,2.3867671203964846,NA,23.562600312742386,1773.48766649379,NA
150.232,3,OUf anisotropic error,2.6108931689681185,NA,1.6069791041716985e-10,1772.4454550305636,NA
150.232,4,OUF anisotropic error,5.142535831599503,NA,23.781626453946373,1739.4574059960632,NA
150.232,5,IID isotropic error,21.37252409511177,NA,23.35136191196815,0,NA
150.232,6,OU isotropic error,22.39767093289356,NA,22.305542563813493,121.37677896771493,NA
150.232,7,OUf isotropic error,22.647343073558886,NA,22.788824411202356,66.57805446028533,NA
150.232,8,OUF isotropic error,24.80945909269576,NA,22.749694497942677,50.59227989143267,NA
150.273,1,OU isotropic error,0,NA,17.519172267415566,132.41029161415838,NA
150.273,2,OUf isotropic error,0.36436958319836776,NA,20.295207910466793,9.46329263108936,NA
150.273,3,OUF isotropic error,2.402805649802417,NA,18.109252620526675,20.581993522442588,NA
150.273,4,IID isotropic error,5.891790571334809,NA,24.21719670370711,0,NA
150.273,5,OUF anisotropic error,7.302419157199324,NA,15.58307840678829,313.7273333975571,NA
150.314,1,OU isotropic error,0,NA,29.73336140611028,NA,3.0362115673641767
150.314,2,OUf isotropic error,1.2146070009107461,NA,31.17988003524875,NA,2.5484966918073155
150.314,3,OUF isotropic error,2.297560121654442,NA,31.280189384803805,NA,2.1159329619957106
150.314,4,IID isotropic error,3.5942237792976357,NA,36.089096686472054,NA,0
150.314,5,OUF anisotropic error,7.028561869019313,NA,30.3028458931139,NA,1.3657151385344832
150.332,1,IID anisotropic error,0,NA,31.72543242657255,24.51696412895501,NA
150.332,2,IID isotropic error,1.1634415735879884,NA,32.81691599501831,95.03328469675694,NA
150.332,3,OU anisotropic error,2.2914026344360536,NA,31.266682696162235,16.084621807166855,NA
150.332,4,OUf anisotropic error,2.3350497027211077,NA,31.46489675734369,1.7655150070311265,NA
150.332,5,OUf isotropic error,3.1166659146581424,NA,32.60181262807918,77.25150045076816,NA
150.332,6,OU isotropic error,3.1433184934624023,NA,32.539462518333174,82.51577034777995,NA
150.332,7,OUF anisotropic error,4.87881695617375,NA,31.454043273012875,0,NA
150.332,8,OUF isotropic error,5.476421989346363,NA,32.59647710961354,77.25139009974953,NA
150.373,1,IID isotropic error,0,NA,11.255859389602092,5.563915461765134,NA
150.373,2,OU isotropic error,2.871794868052689,NA,5.099747614762412e-17,5.563905783770906,NA
150.373,3,OUf isotropic error,2.871794868052689,NA,5.099747614762414e-17,5.563905783770906,NA
150.373,4,OUF isotropic error,6.265734268745405,NA,8.099014475048076,5.563923249016511,NA
150.373,5,OUF anisotropic error,14.74102052556816,NA,11.103505160799498,0,NA
150.392,1,IID anisotropic error,0,NA,14.685886337186265,710.716945530973,NA
150.392,2,OU anisotropic error,1.8839016272099798,NA,14.212345915425637,848.0930126582479,NA
150.392,3,OUf anisotropic error,2.0824283674729713,NA,14.307414813293317,797.7769831683304,NA
150.392,4,IID isotropic error,3.992222850163216,NA,14.442510100849404,24.24694324233201,NA
150.392,5,OUF anisotropic error,4.806611982785853,NA,14.3818104790123,787.4849857871538,NA
150.392,6,OUf isotropic error,5.79491790568045,NA,14.142641803860599,30.398549965556754,NA
150.392,7,OU isotropic error,5.897846453929333,NA,14.135263881133163,0,NA
150.392,8,OUF isotropic error,8.33460044195158,NA,14.142641845626393,30.398529285960763,NA
