"","X149.093","X149.124","X149.173","X149.213","X149.233","X149.294","X149.394","X149.423","X149.452","X149.513","X149.535","X149.594","X149.613","X149.633","X149.673","X150.032","X150.052","X150.072","X150.091","X150.111","X150.132","X150.154","X150.173","X150.191","X150.232","X150.273","X150.314","X150.332","X150.373","X150.392","VAAN_CN","VAAN_CP","Plot"
"53",0,0,0,0,0.000114568259771991,0.000933337986461757,0.00340162051635409,0.0277231467071207,0,0.000653517313595023,3.34873926004507e-05,0.00128737299423955,0,0.00122803570906923,0,0.135392674543485,0,0,0,1.71260119712804e-06,0.00123285581023457,0.067180637885134,0.0298394121662617,0.0481761766830278,0,0.0543110407635054,0,0.0006028159096685,0.00399577183355773,0.000209830450322093,46.7959707107837,1231.82821245197,"CS_56"
"54",0,0,0,0,4.71683825671351e-07,0.000528833499731033,0.000838369336093791,0.00759521454165805,0,0.000284425868949101,2.73530417293474e-05,0.000472042158540258,0,0.0023385819749665,0,0.11041794093671,0,0,6.36271779266544e-06,2.43874242594811e-10,1.31380811852249e-06,0.0257634175487633,0.00808695641378224,0.00508877853428559,0,0.151499352303671,0,0.000167331862872002,0.000763637217233096,6.55748154794184e-05,46.5548614798818,1489.96591433195,"CS_57"
"55",0,0,0,0,0,6.91291885216306e-05,0.000166712793573313,1.11649462573034e-06,0,7.60446319731039e-05,2.31301127664321e-06,8.86794529200815e-05,0,0.00342314654090548,0,0.0924311291954157,0,0,1.82934654074883e-05,0,0,0.000379401964057618,0.00181992168567978,0.000333472055230443,0,0.434725833992469,0,2.19957359200152e-05,2.48726397135663e-06,9.03558743324596e-07,46.7797866340763,1518.48894912612,"CS_58"
"56",0.636603920622802,0,0,0,0,0,9.3870238366346e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391896558002654,0,0.0737800343002632,0,0,0,0,0.00656791572325894,0,0.195447592665247,48.1526149979886,1797.56957127135,"CS_59"
"57",0.0651329357301823,0,0,0,0,0,0,0,0,0,0.00189944944084291,0.0895237223992975,0.0263494343399179,0.113670603475786,0,0,0,0,0.0804089249702647,0.00791955054137807,0,0,0.00789667423241618,0,0,0,0,0.450682785652416,0,0,46.9934719340057,1512.00964339917,"CS_61"
"58",0.086451800630233,0,0,0,0,0,0,0,0,0,9.17914057146089e-05,0.0464201816699539,0.00328511003958124,0.0577091922348055,0,0,0,0,0.0376273951949133,0.000182782926002862,0,0,0.00351313494350469,0,0,0,0,0.454026306809299,0,0,47.1477582596051,1240.12125209309,"CS_62"
"59",0.214782908109864,0,0,0,0,0,4.14367804801351e-05,0,0,0,0,0.00351448183843314,0.000106315562412462,0.0176579017521597,0,0,0,0,0.0248284977885079,6.77323844095997e-07,1.48479554420268e-05,0,0.00681429907620271,0,0,0,0,0.475846344213076,0,4.14383390579487e-05,46.6994059600682,1253.71612590987,"CS_63"
"60",0.752290310665757,0,0,0,0,0,0.00021308538546275,0,0,0,0,0,0,0.00043938521345336,0,0,0,0,0.00018294861277708,0,0.13027267746439,0,0.0473317597434214,0,0,0,0,0.184641149730416,0,0.0323799484425346,NA,NA,"CS_64"
"61",0.421416213699282,0,0,0,0,0,0.000101785672814951,0,0,0,0,2.88591321867205e-05,0,0.00301892756586188,0,0,0,0,0.00353305204810504,0,0.0093306238702755,0,0.0229330487598839,0,0,0,0,0.339205749662617,0,0.00232102640772902,46.6719306960292,1254.54925811283,"CS_65"
"62",0.0525565977093054,0,0,0,0,0,0,0,0,0,0.00030602566613637,0.197787635855736,0.0563057134458345,0.164764793561399,0,0,0,0,0.205421979846647,0.0705427349108255,0,0,0.0194002213187603,0,0,0,0,0.293174774472719,0,0,47.4955551604878,1460.15646077772,"CS_66"
"63",0.883948013555192,0,0,0,0,0,0.000193847120595922,0,0,0,0,0,0,1.14403520740256e-05,0,0,0,0,0,0,0.300134543020791,0,0.0723443572133706,0,0,0,0,0.0597286661355031,0,0.109579889250756,47.6938630912305,1221.9148150214,"CS_67"
"64",0.0350995091198746,0,0.00028618282883878,0,6.61895705488576e-05,0,0,0,0,7.52475708285362e-07,0,0.246248365825574,0.0238755722239054,0.148907799158998,0,0,0,0,0.182330620980637,0.0564361741251391,0,0,0.017354978051072,0,0,0,0,0.176678215445957,0,0,47.325291768397,1215.7782742727,"CS_68"
"65",0.0324194841962462,0,0.000764350039795255,0,0.00110772120000681,0,0,0,0,0.000559920996907185,7.83161324989473e-05,0.458589178912376,0.130286245506075,0.168755589617442,0,0,0,0,0.333245187836817,0.137590681240729,0,0,0.0380753948428273,0,0,0,0,0.221866238363751,0,0,47.5282806904699,1209.62330168473,"CS_69"
"66",0.728970773875902,0,0,0,0,0,0.000399038542897632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418902793767511,0,0.0818794199902275,0,0,0,0,0.0135881194436216,0,0.292298814812877,48.0659531254575,1797.71138180601,"CS_70"
"67",0.660770460685412,0,0,0,0,0,0.00135583132483373,0,0,0,0,0,0,2.14251419673639e-06,0,0,0,0,0,0,0.381010822798773,0,0.0881590377112732,0,0,0,0,0.0173069550431581,0,0.413449842237038,47.3873413449005,1232.85678402181,"CS_71"
