"","event.id","visible","timestamp","location.long","location.lat","sensor.type","individual.taxon.canonical.name","tag.local.identifier","individual.local.identifier","study.name","utm.easting","utm.northing","utm.zone","X","COV.x.y","COV.x.x","COV.y.y"
"472",15113908033,"true","2019-06-20 11:40:00.000",-53.98765392,48.35076632,"radio-transmitter",NA,150.052,150.052,"Snowshoe Hare Space Use - Razimuth",278661.018951614,5359601.58439654,"22N",482,262.1058371,2245.807172,250.8590221
"473",15113908057,"true","2019-06-21 18:30:00.000",-53.98554081,48.3513013,"radio-transmitter",NA,150.052,150.052,"Snowshoe Hare Space Use - Razimuth",278819.868334582,5359654.93700313,"22N",483,84.01088502,96.9386953,137.3121526
"474",15113908077,"true","2019-06-24 20:28:00.000",-53.98823718,48.35145001,"radio-transmitter",NA,150.052,150.052,"Snowshoe Hare Space Use - Razimuth",278620.776786322,5359679.25152824,"22N",484,469.7427335,762.2628153,400.9070181
"475",15113908085,"true","2019-06-25 05:48:00.000",-53.98534467,48.35145782,"radio-transmitter",NA,150.052,150.052,"Snowshoe Hare Space Use - Razimuth",278835.075464612,5359671.76566302,"22N",485,-5382.048671,14709.80213,2186.41529
"476",15113908110,"true","2019-06-26 19:05:00.000",-53.98668445,48.3506317,"radio-transmitter",NA,150.052,150.052,"Snowshoe Hare Space Use - Razimuth",278732.250853932,5359583.8231055,"22N",486,132.8694908,746.0200311,174.5765253
"477",15113908125,"true","2019-06-27 19:38:00.000",-53.98662112,48.3499913,"radio-transmitter",NA,150.052,150.052,"Snowshoe Hare Space Use - Razimuth",278734.167517298,5359512.4692776,"22N",487,255.9806529,353.0252789,447.3408867
"478",15113908130,"true","2019-06-28 05:27:00.000",-53.98708562,48.35092356,"radio-transmitter",NA,150.052,150.052,"Snowshoe Hare Space Use - Razimuth",278703.798141308,5359617.41765864,"22N",488,324.7830095,665.5180931,284.4896588
"479",15113908166,"true","2019-07-13 18:44:00.000",-53.98648498,48.35072217,"radio-transmitter",NA,150.052,150.052,"Snowshoe Hare Space Use - Razimuth",278747.418940951,5359593.3014512,"22N",490,120.8042674,277.3136994,141.4147
"480",15113908179,"true","2019-07-22 18:49:00.000",-53.98682854,48.35055354,"radio-transmitter",NA,150.052,150.052,"Snowshoe Hare Space Use - Razimuth",278721.238442432,5359575.55292569,"22N",491,775.039725,1842.116388,467.1996881
"481",15113908199,"true","2019-07-29 20:43:00.000",-53.98705138,48.35038861,"radio-transmitter",NA,150.052,150.052,"Snowshoe Hare Space Use - Razimuth",278704.016422885,5359557.86702688,"22N",492,536.1140521,1391.306467,345.6417103
"482",15113908212,"true","2019-08-26 18:36:00.000",-53.98686939,48.35163641,"radio-transmitter",NA,150.052,150.052,"Snowshoe Hare Space Use - Razimuth",278722.90454015,5359696.01580677,"22N",493,94.72235957,664.0761729,88.93968347
"483",15113908216,"true","2019-08-27 06:34:00.000",-53.9858736,48.351457,"radio-transmitter",NA,150.052,150.052,"Snowshoe Hare Space Use - Razimuth",278795.891026101,5359673.20152455,"22N",494,-2.035568693,455.8836897,45.64721631
"484",15113908235,"true","2019-08-28 12:03:00.000",-53.98580287,48.351704,"radio-transmitter",NA,150.052,150.052,"Snowshoe Hare Space Use - Razimuth",278802.200296159,5359700.44769745,"22N",495,123.8403013,224.8306059,112.2759506
"485",15113908257,"true","2019-08-29 19:44:00.000",-53.98581351,48.35088093,"radio-transmitter",NA,150.052,150.052,"Snowshoe Hare Space Use - Razimuth",278797.846970359,5359609.00641132,"22N",496,27.59186105,195.5127168,41.11636936
"486",15113908264,"true","2019-08-30 11:28:00.000",-53.98508826,48.35145353,"radio-transmitter",NA,150.052,150.052,"Snowshoe Hare Space Use - Razimuth",278854.050650669,5359670.54874887,"22N",497,19.50686249,24.97895291,57.14252082
"487",15113908274,"true","2019-08-31 07:15:00.000",-53.98804139,48.35126879,"radio-transmitter",NA,150.052,150.052,"Snowshoe Hare Space Use - Razimuth",278634.494526028,5359658.54590664,"22N",498,101.9527846,227.6456726,215.5308096
"488",15113907634,"true","2019-05-12 09:17:00.000",-53.98065915,48.3533594,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279190.381650006,5359869.58316822,"22N",499,325.2595441,362.7762106,699.5889933
"489",15113907656,"true","2019-05-13 10:42:00.000",-53.97947338,48.35270404,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279275.382467255,5359793.33271076,"22N",500,203.9348093,359.0111008,410.6327101
"490",15113907668,"true","2019-05-14 14:12:00.000",-53.98031258,48.35349165,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279216.624947988,5359883.28200234,"22N",501,327.31665,343.0039598,866.2104678
"491",15113907687,"true","2019-05-15 10:32:00.000",-53.98008171,48.35318782,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279232.412579248,5359848.85048762,"22N",502,494.4546965,499.7844076,960.9302944
"492",15113907712,"true","2019-05-16 15:04:00.000",-53.9805898,48.35311901,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279194.47914738,5359842.66749545,"22N",503,274.2515428,370.6282707,481.9317702
"493",15113907722,"true","2019-05-17 10:12:00.000",-53.97795782,48.35405632,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279393.488265971,5359939.25351225,"22N",504,1905.953732,1797.215556,2857.648974
"494",15113907744,"true","2019-05-18 10:30:00.000",-53.98144065,48.3524252,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279128.452888275,5359768.01332499,"22N",505,91.49219823,135.5544438,367.4729245
"495",15113907754,"true","2019-05-19 15:52:00.000",-53.98228782,48.35302697,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279068.302869617,5359837.33381159,"22N",506,96.80817316,136.3633998,924.9451478
"496",15113907769,"true","2019-05-20 12:00:00.000",-53.98079511,48.35483432,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279186.68888784,5360033.89062828,"22N",507,659.9602951,437.3820931,3035.740442
"497",15113907779,"true","2019-05-21 05:35:00.000",-53.98156481,48.35378337,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279125.130569042,5359919.31179836,"22N",508,375.827783,377.5088526,713.1592026
"498",15113907800,"true","2019-05-22 18:43:00.000",-53.98241556,48.35275881,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279057.680469287,5359807.90016695,"22N",509,137.9687871,136.6200067,329.3423219
"499",15113907816,"true","2019-05-23 09:57:00.000",-53.98137878,48.35236193,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279132.762216203,5359760.80343692,"22N",510,57.17434115,131.7252335,304.7114475
"500",15113907832,"true","2019-05-24 19:03:00.000",-53.9794089,48.35415132,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279286.414456405,5359953.99077502,"22N",511,696.2060774,591.887243,1747.100067
"501",15113907846,"true","2019-05-25 06:39:00.000",-53.98132859,48.35315777,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279139.922122862,5359849.10460237,"22N",512,169.7674521,209.2222839,480.4527907
"502",15113907852,"true","2019-05-26 15:36:00.000",-53.98140819,48.3543024,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279138.976764655,5359976.54279692,"22N",513,-610.3042134,379.4141836,8294.42089
"503",15113907875,"true","2019-05-27 17:21:00.000",-53.98153243,48.35227359,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279120.998568759,5359751.4287119,"22N",514,146.006487,151.6267723,445.3175165
"504",15113907886,"true","2019-05-28 10:14:00.000",-53.98091681,48.35260966,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279168.053710799,5359787.00328371,"22N",515,395.6559348,531.4943608,451.9802627
"505",15113907909,"true","2019-06-11 19:50:00.000",-53.98217906,48.35249651,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279074.064140789,5359778.06740113,"22N",516,84.18521509,136.1839991,155.6992107
"506",15113907925,"true","2019-06-12 07:15:00.000",-53.98074367,48.35320148,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279183.438102448,5359852.27629303,"22N",517,370.5214727,357.5866207,822.6414336
"507",15113907936,"true","2019-06-13 06:04:00.000",-53.98280905,48.35297123,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279029.452338714,5359832.64234347,"22N",518,126.7703671,99.42775803,524.6606488
"508",15113907953,"true","2019-06-14 19:16:00.000",-53.98137524,48.35207769,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279131.795056877,5359729.20415893,"22N",519,-105.6588674,110.9051005,1752.057028
"509",15113907965,"true","2019-06-16 13:27:00.000",-53.98260895,48.35297676,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279044.298389233,5359832.67980884,"22N",520,90.56736502,177.8459631,220.7795992
"510",15113907984,"true","2019-06-17 05:53:00.000",-53.98092431,48.3538117,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279172.696461119,5359920.61389555,"22N",521,314.8576038,292.8265748,1053.700144
"511",15113907997,"true","2019-06-18 05:28:00.000",-53.98138822,48.3527547,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279133.761761976,5359804.48123013,"22N",522,113.7773739,183.551434,273.8284055
"512",15113908010,"true","2019-06-19 05:24:00.000",-53.98062147,48.35311023,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279192.095277756,5359841.7830036,"22N",523,169.1226822,242.0511221,473.4194448
"513",15113908053,"true","2019-06-21 18:05:00.000",-53.98049499,48.35513806,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279210.232433325,5360066.78187721,"22N",525,1030.615971,786.6134161,2400.591425
"514",15113908067,"true","2019-06-24 18:49:00.000",-53.98130384,48.35333223,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279142.509998483,5359868.42190567,"22N",526,480.5614782,531.2928054,646.1284415
"515",15113908094,"true","2019-06-25 19:53:00.000",-53.98180838,48.35194896,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279099.153406004,5359716.14648762,"22N",527,41.24014263,97.04628272,159.133174
"516",15113908111,"true","2019-06-26 19:23:00.000",-53.98334074,48.35188129,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",278985.350870955,5359713.04529822,"22N",528,49.77761173,238.5658712,18.05777709
"517",15113908117,"true","2019-06-27 05:13:00.000",-53.98115593,48.35240192,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279149.442662792,5359764.60531771,"22N",529,28.79831784,165.3214564,224.2209826
"518",15113908129,"true","2019-06-28 05:25:00.000",-53.9813735,48.3526803,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279134.530335689,5359796.17033446,"22N",530,103.0254586,176.5205793,246.4233942
"519",15113908153,"true","2019-07-10 06:14:00.000",-53.98236439,48.35235326,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279059.716170054,5359762.68171967,"22N",531,58.06610935,103.1616436,295.2746087
"520",15113908172,"true","2019-07-13 19:37:00.000",-53.98245348,48.35186379,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279050.999076869,5359708.54129528,"22N",532,9.05785512,157.1362001,31.51345556
"521",15113908180,"true","2019-07-22 19:09:00.000",-53.98359584,48.35211948,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",278967.48527408,5359740.25251723,"22N",533,11.47982213,183.5486609,25.59815086
"522",15113908197,"true","2019-07-29 20:30:00.000",-53.98312684,48.35221447,"radio-transmitter",NA,150.072,150.072,"Snowshoe Hare Space Use - Razimuth",279002.637446543,5359749.45629591,"22N",534,103.1664204,96.02565321,143.513637
"523",15113907626,"true","2019-05-11 14:51:00.000",-53.98230125,48.35241513,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279064.66091387,5359769.37557395,"22N",535,131.0126375,186.8075848,179.892456
"524",15113907638,"true","2019-05-12 10:35:00.000",-53.98191188,48.35290111,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279095.605591585,5359822.26229932,"22N",536,452.3475108,362.0563952,859.3125875
"525",15113907654,"true","2019-05-13 10:00:00.000",-53.97960702,48.35464411,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279273.869535869,5360009.32790668,"22N",537,1137.913047,884.6387722,2775.189984
"526",15113907673,"true","2019-05-14 15:15:00.000",-53.97884554,48.35595899,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279335.95575644,5360153.26385519,"22N",538,1170.289187,870.6780155,4558.787834
"527",15113907688,"true","2019-05-15 10:34:00.000",-53.97926512,48.35378078,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279295.46296033,5359912.39650783,"22N",539,693.4226303,771.5664189,1588.413199
"528",15113907698,"true","2019-05-16 09:26:00.000",-53.97977099,48.35438771,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279260.615673802,5359981.30525136,"22N",540,577.7277706,757.3167151,1101.801955
"529",15113907719,"true","2019-05-17 10:02:00.000",-53.9755648,48.35605434,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279579.369417691,5360154.41616416,"22N",541,690.7958629,926.7727497,2181.546248
"530",15113907741,"true","2019-05-18 09:41:00.000",-53.98134045,48.35349472,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279140.500983595,5359886.58580744,"22N",542,161.55641,281.1245778,606.8294502
"531",15113907911,"true","2019-06-11 19:55:00.000",-53.98381439,48.3544207,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",278961.257684995,5359996.62959588,"22N",543,129.6575738,185.1029114,818.0533213
"532",15113907928,"true","2019-06-12 07:34:00.000",-53.98311902,48.35293593,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279006.33898427,5359829.61333795,"22N",544,109.0828531,77.31142863,701.6114679
"533",15113907937,"true","2019-06-13 06:06:00.000",-53.98156754,48.3523098,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279118.554433931,5359755.55414021,"22N",545,-256.9088665,152.8723571,2334.545483
"534",15113907960,"true","2019-06-14 20:16:00.000",-53.98292348,48.35443853,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279027.325852464,5359996.04109182,"22N",546,223.4005159,254.2268602,889.1005294
"535",15113907975,"true","2019-06-16 19:31:00.000",-53.9789175,48.35376216,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279321.131547301,5359909.32581271,"22N",547,1993.460278,848.2284424,7734.168641
"536",15113907990,"true","2019-06-17 19:19:00.000",-53.98005407,48.35369765,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279236.66412364,5359905.4309234,"22N",548,369.6522987,596.3587004,662.8741267
"537",15113908008,"true","2019-06-18 20:02:00.000",-53.98294133,48.35241972,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279017.267245869,5359771.73170164,"22N",549,100.1761187,96.21817293,192.543064
"538",15113908023,"true","2019-06-19 07:08:00.000",-53.98379503,48.3531557,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",278957.215801629,5359855.98770354,"22N",550,209.809694,231.9534311,307.3998755
"539",15113908041,"true","2019-06-20 20:16:00.000",-53.9810932,48.35300746,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279156.708178767,5359831.72131536,"22N",551,493.1619135,333.1738832,1595.331391
"540",15113908048,"true","2019-06-21 06:02:00.000",-53.97816974,48.35421154,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279378.461568723,5359957.11417662,"22N",552,2144.201328,1195.214701,6557.107861
"541",15113908063,"true","2019-06-22 18:53:00.000",-53.98027971,48.35602838,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279230.027878834,5360165.10742966,"22N",553,1086.335335,1008.615259,2967.566018
"542",15113908073,"true","2019-06-24 19:47:00.000",-53.9842919,48.35409278,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",278924.468082547,5359961.56394823,"22N",554,81.51730785,91.06624069,608.7338111
"543",15113908080,"true","2019-06-25 05:14:00.000",-53.98219144,48.35150998,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279068.879047671,5359668.46489185,"22N",555,-209.7293457,122.1062143,875.328803
"544",15113908102,"true","2019-06-26 05:26:00.000",-53.9790696,48.35491797,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279314.860481978,5360038.21519458,"22N",556,3311.549088,2545.546067,5584.59261
"545",15113908122,"true","2019-06-27 05:54:00.000",-53.97951131,48.35054885,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279263.257226299,5359553.92445993,"22N",557,143.0119431,124.3648783,270.6695361
"546",15113908142,"true","2019-06-28 07:12:00.000",-53.98322297,48.35310961,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",278999.390700444,5359849.2151506,"22N",558,130.4362149,176.6913909,304.426432
"547",15113908148,"true","2019-07-09 17:37:00.000",-53.97954457,48.35401136,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279275.760129267,5359938.82714595,"22N",559,2125.111938,2250.348385,2600.978388
"548",15113908162,"true","2019-07-13 18:05:00.000",-53.98089267,48.35298194,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279171.451783273,5359828.30712514,"22N",560,159.0410602,215.2591732,850.5284142
"549",15113908176,"true","2019-07-22 18:45:00.000",-53.98069927,48.35382869,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279189.439176402,5359921.85345674,"22N",561,511.4668457,462.781349,1101.8749
"550",15113908200,"true","2019-07-29 20:46:00.000",-53.98144476,48.35318169,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279131.42048776,5359852.09785612,"22N",562,814.1998333,632.1406712,1398.060573
"551",15113908204,"true","2019-08-26 17:40:00.000",-53.97991685,48.35370853,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279246.875393365,5359906.24467912,"22N",563,465.4940765,388.7975018,1933.476342
"552",15113908226,"true","2019-08-27 08:03:00.000",-53.97964056,48.3534212,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279266.098841907,5359873.51612022,"22N",564,663.0750108,528.4844888,1817.552186
"553",15113908233,"true","2019-08-28 11:59:00.000",-53.97836162,48.35347404,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279361.062014448,5359875.70449077,"22N",565,562.8900301,629.0061846,1337.710504
"554",15113908245,"true","2019-08-29 06:28:00.000",-53.97930052,48.35406349,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279294.062742308,5359943.91753749,"22N",566,972.5826413,925.7651471,1822.285398
"555",15113908262,"true","2019-08-30 10:42:00.000",-53.9801281,48.35385538,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279231.862471555,5359923.17360931,"22N",567,355.9937688,376.808296,1162.788725
"556",15113908281,"true","2019-08-31 19:24:00.000",-53.98003136,48.35333954,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279236.798096387,5359865.56684072,"22N",568,551.1600609,443.6116155,1659.382626
"557",15113908293,"true","2019-09-01 09:41:00.000",-53.98271493,48.35248479,"radio-transmitter",NA,150.091,150.091,"Snowshoe Hare Space Use - Razimuth",279034.31924999,5359778.31027681,"22N",569,178.3005597,149.5101233,322.9127429
"558",15113907629,"true","2019-05-11 15:13:00.000",-53.97767021,48.35275267,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279409.160545047,5359793.54387923,"22N",570,3514.057037,3300.333435,5500.990993
"559",15113907636,"true","2019-05-12 10:23:00.000",-53.98111215,48.35294708,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279155.04335223,5359825.06559499,"22N",571,647.1274045,830.5632759,1305.318819
"560",15113907646,"true","2019-05-13 08:55:00.000",-53.98181674,48.35125021,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279095.511515318,5359638.51487189,"22N",572,114.3672607,197.9935157,439.7118334
"561",15113907676,"true","2019-05-14 16:12:00.000",-53.98068378,48.35455813,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279193.740864974,5360002.87530778,"22N",573,1070.06519,934.5564541,5723.374844
"562",15113907692,"true","2019-05-15 14:04:00.000",-53.979684,48.35550001,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279271.867502253,5360104.67037625,"22N",574,2388.269704,2182.510806,5598.685076
"563",15113907700,"true","2019-05-16 09:32:00.000",-53.97968299,48.3532158,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279262.068029138,5359850.81118807,"22N",575,1152.881701,1247.221891,2678.392915
"564",15113907723,"true","2019-05-17 14:28:00.000",-53.98109797,48.35263012,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279154.72292955,5359789.7992997,"22N",576,474.8908135,536.1388682,1803.02566
"565",15113907745,"true","2019-05-18 10:32:00.000",-53.97995328,48.35289144,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279240.644516189,5359815.54215256,"22N",577,592.0150258,822.7320009,1438.76869
"566",15113907756,"true","2019-05-19 15:59:00.000",-53.98048574,48.35350266,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279203.846102377,5359885.0046271,"22N",578,1138.552388,907.5814892,4371.049665
"567",15113907767,"true","2019-05-20 05:43:00.000",-53.97914068,48.35395126,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279305.417351431,5359930.98437115,"22N",579,1329.433294,1528.662899,3366.363471
"568",15113907784,"true","2019-05-21 06:16:00.000",-53.98007175,48.35296436,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279232.184259533,5359823.98750651,"22N",580,863.9236643,825.5263838,2588.227882
"569",15113907794,"true","2019-05-22 05:38:00.000",-53.98028328,48.35391731,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279220.635696373,5359930.50339515,"22N",581,899.7389488,1100.499478,2770.586996
"570",15113907821,"true","2019-05-23 10:35:00.000",-53.98130911,48.35306781,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279140.975983001,5359839.05072108,"22N",582,574.6112759,933.4750166,772.5217972
"571",15113907828,"true","2019-05-24 06:12:00.000",-53.98059716,48.35340393,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279195.165989377,5359874.35335899,"22N",583,3704.394994,3271.362814,5472.953875
"572",15113907838,"true","2019-05-25 05:34:00.000",-53.98135895,48.35353354,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279139.298541467,5359890.95340884,"22N",584,483.5613742,765.7743284,1638.566486
"573",15113907859,"true","2019-05-26 16:21:00.000",-53.98138445,48.35328262,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279136.32439367,5359863.14086903,"22N",585,8268.965872,6117.279306,12733.39891
"574",15113907879,"true","2019-05-27 18:25:00.000",-53.98367301,48.35323472,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",278966.596268486,5359864.41756584,"22N",586,-3056.453173,1046.482785,16717.44943
"575",15113907885,"true","2019-05-28 09:46:00.000",-53.98014311,48.35335238,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279228.575944988,5359867.3158334,"22N",587,920.7764972,863.8050712,4305.921383
"576",15113907906,"true","2019-06-11 19:15:00.000",-53.98135568,48.35282882,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279136.492708144,5359812.62476548,"22N",588,570.3110475,754.913865,946.8475448
"577",15113907917,"true","2019-06-12 06:29:00.000",-53.98066593,48.35322051,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279189.278846749,5359854.16713618,"22N",589,1604.487252,1391.809001,3601.126025
"578",15113907941,"true","2019-06-13 19:05:00.000",-53.9816323,48.35325144,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279117.830495809,5359860.39021271,"22N",590,597.6758199,602.1115007,1916.595381
"579",15113907954,"true","2019-06-14 19:18:00.000",-53.9831449,48.35217763,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279001.140224509,5359745.4141703,"22N",591,199.2094118,221.6436857,285.2905102
"580",15113907973,"true","2019-06-16 19:25:00.000",-53.98083366,48.35382345,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279179.461933862,5359921.65845074,"22N",592,963.9470456,854.675346,3648.041571
"581",15113907980,"true","2019-06-17 05:22:00.000",-53.980084,48.3529955,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279231.411486479,5359827.48355708,"22N",593,1097.860415,1157.907958,2661.470063
"582",15113908003,"true","2019-06-18 19:29:00.000",-53.98048892,48.35327416,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279202.622528355,5359859.61938955,"22N",594,678.3083555,1108.689673,1082.163517
"583",15113908016,"true","2019-06-19 06:21:00.000",-53.9820161,48.352897,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279087.867852036,5359822.10604143,"22N",595,781.6735153,914.6207954,1048.197276
"584",15113908035,"true","2019-06-20 19:30:00.000",-53.98325193,48.35249447,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",278994.583256375,5359780.93498352,"22N",596,148.4085712,414.9449924,229.342916
"585",15113908054,"true","2019-06-21 18:17:00.000",-53.98366567,48.35239421,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",278963.501796108,5359770.98614793,"22N",597,-731.2419346,267.1036114,5389.514829
"586",15113908059,"true","2019-06-22 18:09:00.000",-53.97958102,48.35185896,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279263.756238049,5359699.72466223,"22N",598,256.6956069,528.573982,748.8077182
"587",15113908066,"true","2019-06-24 18:48:00.000",-53.98162562,48.35073209,"radio-transmitter",NA,150.111,150.111,"Snowshoe Hare Space Use - Razimuth",279107.427839871,5359580.38247225,"22N",599,81.71754837,112.2703807,249.2270969
