event-id,visible,timestamp,location-long,location-lat,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,utm-easting,utm-northing,utm-zone
15017336099,true,2017-07-19 17:33:00.000,-53.98349226,48.3518513,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",278973.9972008723,5359710.149461668,"22N"
15017336100,true,2017-07-22 10:26:00.000,-53.98306002,48.35170535,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279005.3838542531,5359692.682406268,"22N"
15017336101,true,2017-07-24 10:14:00.000,-53.98382986,48.35214324,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",278950.25313884014,5359743.56826068,"22N"
15017336102,true,2017-07-27 17:52:00.000,-53.98165459,48.35103993,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279106.6133877661,5359614.677852891,"22N"
15017336103,true,2017-07-29 13:52:00.000,-53.98213422,48.35115654,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279071.5886068898,5359629.02026997,"22N"
15017336104,true,2017-08-03 18:05:00.000,-53.98202961,48.35159271,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279081.2246137638,5359677.192460462,"22N"
15017336105,true,2017-08-05 11:12:00.000,-53.98281605,48.3520412,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279024.90933195665,5359729.303463539,"22N"
15017336106,true,2017-08-08 14:33:00.000,-53.98291426,48.35118282,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279013.9199203601,5359634.1905082995,"22N"
15017336107,true,2017-08-10 19:41:00.000,-53.98055144,48.35120578,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279189.04787715967,5359629.929700831,"22N"
15017336108,true,2017-08-11 08:14:00.000,-53.98125591,48.35126902,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279137.13695719047,5359638.98844969,"22N"
15017336109,true,2017-08-11 19:00:00.000,-53.98133026,48.35217148,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279135.53259496647,5359739.497861321,"22N"
15017336110,true,2017-08-12 07:22:00.000,-53.98114749,48.35141289,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279145.7904878671,5359654.664931108,"22N"
15017336111,true,2017-08-12 18:35:00.000,-53.98018044,48.35213764,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279220.5589213186,5359732.422991359,"22N"
15017336112,true,2017-08-13 12:19:00.000,-53.98335255,48.35162213,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",278983.35439910967,5359684.277573259,"22N"
15017336113,true,2017-08-15 10:00:00.000,-53.98408595,48.352116,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",278931.1654072405,5359741.279844828,"22N"
15017336114,true,2017-08-16 10:16:00.000,-53.98038507,48.35100304,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279200.49535177916,5359606.918675291,"22N"
15017336115,true,2017-08-17 10:11:00.000,-53.98054398,48.35081729,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279187.9207055556,5359586.733284976,"22N"
15017336116,true,2017-08-18 16:35:00.000,-53.98105288,48.35107344,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279151.33081061655,5359616.667365802,"22N"
15017336117,true,2017-08-19 15:23:00.000,-53.98117175,48.35149532,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279144.3499018765,5359663.895738749,"22N"
15017336118,true,2017-08-20 10:30:00.000,-53.98296545,48.35148569,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279011.43860341655,5359667.997671175,"22N"
15017336119,true,2017-08-21 10:15:00.000,-53.98173812,48.35073854,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279099.12209589744,5359581.423648734,"22N"
15017336120,true,2017-08-22 14:23:00.000,-53.98245037,48.35195364,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279051.6182046125,5359718.517823694,"22N"
15017336121,true,2017-08-23 11:09:00.000,-53.98221362,48.35172668,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279068.17356552073,5359692.611847644,"22N"
15017336122,true,2017-08-24 10:06:00.000,-53.98258985,48.35160284,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279039.7683420136,5359679.933851607,"22N"
15017336123,true,2017-08-29 15:13:00.000,-53.98385706,48.3526392,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",278950.38520468643,5359798.765345458,"22N"
15017336124,true,2017-08-30 12:50:00.000,-53.98195776,48.35143986,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279085.8857218748,5359659.998270444,"22N"
15017336125,true,2017-08-31 15:12:00.000,-53.98219804,48.3516646,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",279069.059082213,5359685.667647508,"22N"
15017336126,true,2017-09-01 09:46:00.000,-53.98342908,48.35212635,"radio-transmitter",,"149.535","149.535","Snowshoe Hare Space Use",278979.86772292043,5359740.534928743,"22N"
